tour,year,season,event_completed,event_name,event_id,player_name,dg_id,fin_text,round_num,course_name,course_num,course_par,start_hole,teetime,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw,great_shots,poor_shots,eagles_or_better,birdies,pars,bogies,doubles_or_worse
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Wallace, Matt",20706,T38,4,glendower gc,3634,72,1,9:27am,71,,,,,,-0.427,,,,,,,,,0,3,13,2,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Groenewald, Vaughn",1331,T43,1,glendower gc,3634,72,1,6:40am,69,,,,,,3.523,,,,,,,,,0,4,13,1,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Groenewald, Vaughn",1331,T43,2,glendower gc,3634,72,1,10:27am,72,,,,,,0.396,,,,,,,,,0,3,12,3,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Ferreira, Tyrone",12823,T38,3,glendower gc,3634,72,1,9:18am,69,,,,,,1.613,,,,,,,,,1,5,9,2,1
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Pavon, Matthieu",19960,T34,1,glendower gc,3634,72,1,12:40pm,72,,,,,,0.523,,,,,,,,,0,4,10,4,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Sullivan, Andy",15326,T34,4,glendower gc,3634,72,1,9:27am,70,,,,,,0.573,,,,,,,,,0,5,10,3,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Sullivan, Andy",15326,T34,3,glendower gc,3634,72,1,9:27am,69,,,,,,1.613,,,,,,,,,0,5,12,0,1
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Van Rooyen, Erik",17550,T20,1,glendower gc,3634,72,10,6:50am,67,,,,,,5.523,,,,,,,,,0,5,13,0,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Van Rooyen, Erik",17550,T20,2,glendower gc,3634,72,1,11:26am,72,,,,,,0.396,,,,,,,,,0,4,11,2,1
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Van Rooyen, Erik",17550,T20,3,glendower gc,3634,72,1,9:50am,71,,,,,,-0.387,,,,,,,,,0,4,11,3,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Van Rooyen, Erik",17550,T20,4,glendower gc,3634,72,1,9:50am,69,,,,,,1.573,,,,,,,,,0,5,11,2,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Els, Ernie",874,T31,1,glendower gc,3634,72,1,12:10pm,71,,,,,,1.523,,,,,,,,,0,4,11,3,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Els, Ernie",874,T31,2,glendower gc,3634,72,1,9:37am,70,,,,,,2.396,,,,,,,,,1,3,11,3,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Els, Ernie",874,T31,3,glendower gc,3634,72,1,9:00am,70,,,,,,0.613,,,,,,,,,0,4,12,2,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Els, Ernie",874,T31,4,glendower gc,3634,72,1,9:00am,69,,,,,,1.573,,,,,,,,,0,6,9,3,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Bland, Richard",6516,T31,1,glendower gc,3634,72,1,11:40am,69,,,,,,3.523,,,,,,,,,0,6,9,3,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Bland, Richard",6516,T31,2,glendower gc,3634,72,1,9:46am,72,,,,,,0.396,,,,,,,,,0,5,9,3,1
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Bland, Richard",6516,T31,3,glendower gc,3634,72,1,11:25am,66,,,,,,4.613,,,,,,,,,0,8,8,2,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Bland, Richard",6516,T31,4,glendower gc,3634,72,1,11:25am,73,,,,,,-2.427,,,,,,,,,0,3,11,4,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Lee, Soomin",14614,T31,1,glendower gc,3634,72,10,7:50am,70,,,,,,2.523,,,,,,,,,0,3,14,1,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Lee, Soomin",14614,T31,2,glendower gc,3634,72,1,11:35am,68,,,,,,4.396,,,,,,,,,0,5,12,1,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Lee, Soomin",14614,T31,3,glendower gc,3634,72,1,9:50am,72,,,,,,-1.387,,,,,,,,,0,3,12,3,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Lee, Soomin",14614,T31,4,glendower gc,3634,72,1,9:50am,70,,,,,,0.573,,,,,,,,,0,5,10,3,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Donaldson, Jamie",7084,T34,1,glendower gc,3634,72,10,7:40am,70,,,,,,2.523,,,,,,,,,1,5,8,3,1
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Donaldson, Jamie",7084,T34,3,glendower gc,3634,72,1,8:33am,71,,,,,,-0.387,,,,,,,,,0,5,9,4,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Donaldson, Jamie",7084,T34,4,glendower gc,3634,72,1,8:33am,68,,,,,,2.573,,,,,,,,,1,2,15,0,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Van Tonder, Daniel",15193,T34,1,glendower gc,3634,72,1,7:20am,70,,,,,,2.523,,,,,,,,,0,2,16,0,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Van Tonder, Daniel",15193,T34,2,glendower gc,3634,72,1,10:45am,70,,,,,,2.396,,,,,,,,,1,3,11,3,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Van Tonder, Daniel",15193,T34,3,glendower gc,3634,72,1,8:19am,73,,,,,,-2.387,,,,,,,,,0,4,9,5,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Van Tonder, Daniel",15193,T34,4,glendower gc,3634,72,1,8:19am,68,,,,,,2.573,,,,,,,,,0,6,10,2,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Sullivan, Andy",15326,T34,1,glendower gc,3634,72,1,12:00pm,70,,,,,,2.523,,,,,,,,,0,5,10,3,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Sullivan, Andy",15326,T34,2,glendower gc,3634,72,1,8:29am,72,,,,,,0.396,,,,,,,,,0,4,10,4,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Groenewald, Vaughn",1331,T43,3,glendower gc,3634,72,1,8:51am,71,,,,,,-0.387,,,,,,,,,0,5,9,4,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Groenewald, Vaughn",1331,T43,4,glendower gc,3634,72,1,8:51am,71,,,,,,-0.427,,,,,,,,,0,4,11,3,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Oriol, Pedro",10248,T43,1,glendower gc,3634,72,1,7:10am,71,,,,,,1.523,,,,,,,,,0,2,15,1,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Oriol, Pedro",10248,T43,2,glendower gc,3634,72,1,9:01am,71,,,,,,1.396,,,,,,,,,0,4,11,3,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Kruger, Jbe'",11978,T51,4,glendower gc,3634,72,1,8:01am,71,,,,,,-0.427,,,,,,,,,0,4,12,1,1
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Nethunzwi, Musiwalo",13730,T51,1,glendower gc,3634,72,1,8:30am,72,,,,,,0.523,,,,,,,,,0,3,12,3,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Nethunzwi, Musiwalo",13730,T51,2,glendower gc,3634,72,1,7:35am,71,,,,,,1.396,,,,,,,,,0,8,6,2,2
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Nethunzwi, Musiwalo",13730,T51,3,glendower gc,3634,72,1,7:43am,72,,,,,,-1.387,,,,,,,,,0,4,10,4,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Nethunzwi, Musiwalo",13730,T51,4,glendower gc,3634,72,1,7:43am,70,,,,,,0.573,,,,,,,,,0,4,12,2,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Neil, Bradley",18737,T51,1,glendower gc,3634,72,10,1:00pm,67,,,,,,5.523,,,,,,,,,1,6,9,1,1
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Neil, Bradley",18737,T51,2,glendower gc,3634,72,1,6:36am,77,,,,,,-4.604,,,,,,,,,1,2,7,7,1
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Neil, Bradley",18737,T51,3,glendower gc,3634,72,1,8:42am,69,,,,,,1.613,,,,,,,,,0,5,12,0,1
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Neil, Bradley",18737,T51,4,glendower gc,3634,72,1,8:42am,72,,,,,,-1.427,,,,,,,,,0,2,14,2,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Kingston, James",2931,T54,1,glendower gc,3634,72,1,12:40pm,73,,,,,,-0.477,,,,,,,,,0,2,13,3,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Kingston, James",2931,T54,2,glendower gc,3634,72,1,9:28am,68,,,,,,4.396,,,,,,,,,0,5,12,1,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Kingston, James",2931,T54,3,glendower gc,3634,72,1,8:33am,72,,,,,,-1.387,,,,,,,,,0,3,12,3,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Kingston, James",2931,T54,4,glendower gc,3634,72,1,8:33am,73,,,,,,-2.427,,,,,,,,,0,2,13,3,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Van Den Berg, Ulrich",6155,T54,1,glendower gc,3634,72,10,12:40pm,68,,,,,,4.523,,,,,,,,,0,6,10,2,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Van Den Berg, Ulrich",6155,T54,2,glendower gc,3634,72,1,7:12am,75,,,,,,-2.604,,,,,,,,,0,4,8,5,1
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Van Den Berg, Ulrich",6155,T54,3,glendower gc,3634,72,1,7:52am,72,,,,,,-1.387,,,,,,,,,0,4,10,4,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Van Den Berg, Ulrich",6155,T54,4,glendower gc,3634,72,1,7:52am,71,,,,,,-0.427,,,,,,,,,1,2,13,1,1
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Warren, Marc",7567,T54,1,glendower gc,3634,72,1,12:30pm,73,,,,,,-0.477,,,,,,,,,0,6,6,5,1
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Warren, Marc",7567,T54,2,glendower gc,3634,72,1,8:20am,69,,,,,,3.396,,,,,,,,,0,5,11,2,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Warren, Marc",7567,T54,3,glendower gc,3634,72,1,7:02am,74,,,,,,-3.387,,,,,,,,,0,3,12,2,1
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Warren, Marc",7567,T54,4,glendower gc,3634,72,1,7:02am,70,,,,,,0.573,,,,,,,,,1,5,8,3,1
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Bourdy, Gregory",7932,T54,1,glendower gc,3634,72,1,1:00pm,75,,,,,,-2.477,,,,,,,,,0,3,10,4,1
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Bourdy, Gregory",7932,T54,2,glendower gc,3634,72,1,6:36am,69,,,,,,3.396,,,,,,,,,1,6,7,3,1
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Bourdy, Gregory",7932,T54,3,glendower gc,3634,72,1,9:36am,67,,,,,,3.613,,,,,,,,,0,6,11,1,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Bourdy, Gregory",7932,T54,4,glendower gc,3634,72,1,9:36am,75,,,,,,-4.427,,,,,,,,,1,4,6,5,2
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Kruger, Jbe'",11978,T51,3,glendower gc,3634,72,1,8:01am,70,,,,,,0.613,,,,,,,,,0,3,14,1,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Winther, Jeff",15680,T20,4,glendower gc,3634,72,1,11:45am,73,,,,,,-2.427,,,,,,,,,0,3,11,4,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Kruger, Jbe'",11978,T51,2,glendower gc,3634,72,1,6:54am,70,,,,,,2.396,,,,,,,,,0,3,14,1,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Van Der Spuy, Rourke",18827,T47,4,glendower gc,3634,72,1,10:35am,75,,,,,,-4.427,,,,,,,,,0,3,9,6,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Oriol, Pedro",10248,T43,3,glendower gc,3634,72,1,9:18am,69,,,,,,1.613,,,,,,,,,0,4,13,1,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Oriol, Pedro",10248,T43,4,glendower gc,3634,72,1,9:18am,72,,,,,,-1.427,,,,,,,,,1,1,13,3,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"De Jager, Louis",12821,T43,1,glendower gc,3634,72,10,8:10am,74,,,,,,-1.477,,,,,,,,,0,2,13,2,1
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"De Jager, Louis",12821,T43,2,glendower gc,3634,72,1,7:44am,69,,,,,,3.396,,,,,,,,,0,6,10,1,1
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"De Jager, Louis",12821,T43,3,glendower gc,3634,72,1,10:17am,67,,,,,,3.613,,,,,,,,,0,6,11,1,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"De Jager, Louis",12821,T43,4,glendower gc,3634,72,1,10:17am,73,,,,,,-2.427,,,,,,,,,0,3,12,2,1
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Davidse, Keenan",13725,T43,1,glendower gc,3634,72,1,7:00am,76,,,,,,-3.477,,,,,,,,,0,0,14,4,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Davidse, Keenan",13725,T43,2,glendower gc,3634,72,1,6:54am,68,,,,,,4.396,,,,,,,,,0,6,10,2,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Davidse, Keenan",13725,T43,3,glendower gc,3634,72,1,7:52am,71,,,,,,-0.387,,,,,,,,,0,3,13,2,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Davidse, Keenan",13725,T43,4,glendower gc,3634,72,1,7:52am,68,,,,,,2.573,,,,,,,,,1,5,9,3,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Hugo, Jean",6304,T47,1,glendower gc,3634,72,10,8:00am,73,,,,,,-0.477,,,,,,,,,0,2,13,3,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Hugo, Jean",6304,T47,2,glendower gc,3634,72,1,7:53am,70,,,,,,2.396,,,,,,,,,0,6,8,4,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Hugo, Jean",6304,T47,3,glendower gc,3634,72,1,7:34am,72,,,,,,-1.387,,,,,,,,,0,3,12,3,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Hugo, Jean",6304,T47,4,glendower gc,3634,72,1,7:34am,69,,,,,,1.573,,,,,,,,,0,5,11,2,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Drysdale, David",6867,T47,1,glendower gc,3634,72,1,11:50am,72,,,,,,0.523,,,,,,,,,0,4,11,2,1
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Drysdale, David",6867,T47,2,glendower gc,3634,72,1,6:45am,72,,,,,,0.396,,,,,,,,,0,3,12,3,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Drysdale, David",6867,T47,3,glendower gc,3634,72,1,8:10am,70,,,,,,0.613,,,,,,,,,0,7,8,2,1
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Drysdale, David",6867,T47,4,glendower gc,3634,72,1,8:10am,70,,,,,,0.573,,,,,,,,,0,5,10,3,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Harding, Justin",10886,T47,1,glendower gc,3634,72,10,12:00pm,75,,,,,,-2.477,,,,,,,,,0,3,9,6,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Harding, Justin",10886,T47,2,glendower gc,3634,72,1,8:29am,67,,,,,,5.396,,,,,,,,,1,3,14,0,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Harding, Justin",10886,T47,3,glendower gc,3634,72,1,10:08am,68,,,,,,2.613,,,,,,,,,0,6,10,2,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Harding, Justin",10886,T47,4,glendower gc,3634,72,1,10:08am,74,,,,,,-3.427,,,,,,,,,0,5,6,7,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Van Der Spuy, Rourke",18827,T47,1,glendower gc,3634,72,10,12:20pm,69,,,,,,3.523,,,,,,,,,0,5,11,2,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Van Der Spuy, Rourke",18827,T47,2,glendower gc,3634,72,1,10:36am,71,,,,,,1.396,,,,,,,,,0,6,8,3,1
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Van Der Spuy, Rourke",18827,T47,3,glendower gc,3634,72,1,10:35am,69,,,,,,1.613,,,,,,,,,0,4,13,1,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Kruger, Jbe'",11978,T51,1,glendower gc,3634,72,1,6:50am,74,,,,,,-1.477,,,,,,,,,0,3,11,3,1
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Coetzee, George",10884,T54,1,glendower gc,3634,72,1,11:50am,72,,,,,,0.523,,,,,,,,,0,3,12,3,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Winther, Jeff",15680,T20,3,glendower gc,3634,72,1,11:45am,66,,,,,,4.613,,,,,,,,,0,9,6,3,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Winther, Jeff",15680,T20,1,glendower gc,3634,72,1,1:30pm,68,,,,,,4.523,,,,,,,,,2,3,10,3,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Saddier, Adrien",14792,T7,2,glendower gc,3634,72,1,12:25pm,63,,,,,,9.396,,,,,,,,,1,7,10,0,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Saddier, Adrien",14792,T7,3,glendower gc,3634,72,1,11:55am,73,,,,,,-2.387,,,,,,,,,0,2,13,3,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Saddier, Adrien",14792,T7,4,glendower gc,3634,72,1,11:55am,71,,,,,,-0.427,,,,,,,,,1,1,15,0,1
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Paratore, Renato",16549,T7,1,glendower gc,3634,72,10,7:30am,71,,,,,,1.523,,,,,,,,,0,5,10,2,1
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Paratore, Renato",16549,T7,2,glendower gc,3634,72,1,11:45am,67,,,,,,5.396,,,,,,,,,1,5,10,2,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Paratore, Renato",16549,T7,4,glendower gc,3634,72,1,11:07am,68,,,,,,2.573,,,,,,,,,1,4,11,2,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Koepka, Chase",21997,T7,1,glendower gc,3634,72,10,12:00pm,65,,,,,,7.523,,,,,,,,,1,7,8,2,0
euro,2018,2018,2018-01-14,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Koepka, Chase",21997,T7,2,glendower gc,3634,72,1,12:05pm,71,,,,,,1.396,,,,,,,,,0,5,9,4,0
