year,event_id,event_start_date,event_name,dg_id,player_name,p_win_raw,p_win_share,close_odds,p_odds_share,sg_total_L40,sg_total_L24,sg_total_L12,days_since_last_round,finish_num,pred_rank
2026,4,2026-01-29,Farmers Insurance Open,12909,"Campos, Rafael",0.0017410563147231503,0.0011835538075106514,1601.0,0.0004480063872414413,-1.00295,-0.8081666666666667,-0.26225000000000015,3,,123
2026,4,2026-01-29,Farmers Insurance Open,13508,"Vegas, Jhonattan",0.0016042086500560276,0.0010905260443096268,166.0,0.004320832686587637,-0.22762500000000002,-0.4294166666666667,-0.9822500000000005,4,,124
2026,4,2026-01-29,Farmers Insurance Open,32330,"Clanton, Luke",0.00155265983593369,0.0010554836423429489,241.0,0.0029761752115084962,-0.453625,-0.5113333333333333,-0.8903333333333331,6,,125
2026,4,2026-01-29,Farmers Insurance Open,17723,"Lower, Justin",0.001541638133976128,0.0010479911923820789,651.0,0.0011017791489609026,-0.41072500000000006,-0.1942083333333333,-1.0763333333333334,4,,126
2026,4,2026-01-29,Farmers Insurance Open,14926,"Malnati, Peter",0.001400047352755014,0.0009517391028858786,1051.0,0.00068245311700623,-0.6240000000000001,-0.5145416666666665,-0.9180833333333335,4,,127
2026,4,2026-01-29,Farmers Insurance Open,28016,"Gonzalez, Emilio",0.0013980033823090309,0.0009503496308835515,576.0,0.00124523997564852,-0.6001739130434782,-0.6001739130434782,-0.8911666666666666,4,,128
2026,4,2026-01-29,Farmers Insurance Open,27183,"Salinda, Isaiah",0.0013929280965015675,0.0009468994990349541,351.0,0.0020434707292693666,-0.656525,-0.6438333333333334,-0.8580833333333331,4,,129
2026,4,2026-01-29,Farmers Insurance Open,17550,"van Rooyen, Erik",0.001192303582203903,0.0008105168296353526,326.0,0.002200178607280821,-0.469475,-0.5920416666666668,-1.18475,4,,130
2026,4,2026-01-29,Farmers Insurance Open,21889,"Kang, Jeffrey",0.0011063046177366709,0.0007520555375011284,1251.0,0.0005733479024568726,-0.89616,-0.8804583333333333,-0.90975,4,,131
2026,4,2026-01-29,Farmers Insurance Open,22051,"Wise, Aaron",0.0010494866343973349,0.0007134312035564559,1701.0,0.0004216685631825677,-1.222975,-1.4278333333333333,-0.6266666666666667,117,,132
2026,4,2026-01-29,Farmers Insurance Open,8480,"Streelman, Kevin",0.0009976708267902359,0.0006782073019146683,1051.0,0.00068245311700623,-0.7194499999999999,-0.9149583333333332,-1.10875,4,,133
2026,4,2026-01-29,Farmers Insurance Open,29304,"Byrd, Marcus",0.0009868947923338733,0.0006708818544246359,2501.0,0.00028678857495943527,-2.007875,-2.007875,-0.05116666666666666,199,,134
2026,4,2026-01-29,Farmers Insurance Open,25003,"Walker, Danny",0.0009735413104738526,0.0006618042822833436,1101.0,0.0006514606957071277,-1.070425,-0.9267500000000001,-0.9926666666666667,4,,135
2026,4,2026-01-29,Farmers Insurance Open,24343,"Lamprecht, Christo",0.0009733308904048512,0.0006616612406874243,491.0,0.0014608110508626223,-0.6362972972972972,-0.35275000000000006,-1.538,4,,136
2026,4,2026-01-29,Farmers Insurance Open,17032,"Tosti, Alejandro",0.0009312270901231336,0.0006330394708384583,431.0,0.0016641722180360734,-0.22570000000000007,-1.0411249999999999,-1.34825,4,,137
