dg_id,z_sg_recent,z_ev_current,z_ytd,z_history,course_fit_score,pattern_score_winner,pattern_score_top5,finish_num,field_size,top10_cutoff,is_top10pct,year,event_id,event_name,schedule_event_date
13562,0.8502933241432479,1.0,0.0,0.9222579659615765,0.2628523900248495,4,5,30.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
17576,0.8856873313769805,0.665998797836105,0.0,0.8129338820696224,0.9710285002313963,4,5,57.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
14796,0.9572882051622293,0.5874102796798943,0.0,0.0,1.4196805317501384,5,5,13.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
8825,0.9462506918860535,0.5874102796798943,0.4,0.8069447831969623,-0.11147080186903746,7,7,18.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
14578,0.9315334575090366,0.47514096802816497,0.0,0.7866079933042535,-0.3963675004859986,7,6,4.0,81,9,True,2024,6,Sony Open in Hawaii,2024-01-14
23950,0.9788140144189599,0.47514096802816497,0.0,0.0,1.602629846878098,5,5,30.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
12423,0.9423676587570058,0.4336501354612215,0.4,0.8928716485965376,0.02145314318374188,6,7,18.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
13872,0.9021366012984229,0.3833823960051169,0.0,0.6293267539749577,1.0303903999182324,5,4,2.0,81,9,True,2024,6,Sony Open in Hawaii,2024-01-14
18634,0.8498721524711185,0.3833823960051169,,0.6458314612799454,0.10787771599773487,4,5,57.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
14459,0.9286165581526624,0.3435148785054477,0.4,0.5309023596858544,1.9434434068649287,6,6,2.0,81,9,True,2024,6,Sony Open in Hawaii,2024-01-14
19870,0.9000782307232988,0.3212233633443424,0.0,0.5274338191686286,-0.6397954784577429,5,4,24.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
6093,0.8887281565834946,0.3212233633443424,0.0,0.6773897884729436,-0.5797250653683809,4,5,57.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
23323,0.8932271730547294,0.3212233633443424,,0.0,0.8765030355373252,3,3,52.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
11276,0.9528388108045742,0.3212233633443424,,0.607855435544453,0.17173471523865677,7,7,18.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
14609,0.8650342028999086,0.3212233633443424,0.0,0.7836385529177076,0.34109304947820224,5,5,42.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
21756,0.9820167906658273,0.3212233633443424,0.0,0.45542116708301134,0.11278473946405146,6,8,13.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
13497,0.9025014831966156,0.3212233633443424,,0.5394525816365041,-0.020580508037729636,7,6,30.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
21554,0.9485356393809695,0.3212233633443424,0.4,0.6168359002929389,-0.30016561009239634,6,7,6.0,81,9,True,2024,6,Sony Open in Hawaii,2024-01-14
12425,0.9203951397611388,0.2763307286448941,0.0,0.644727998130942,-2.116635388624762,7,5,30.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
21891,0.9047498764666932,0.2763307286448941,0.0,0.30584799525546785,0.696954846525839,4,4,24.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
17786,0.9254289805120071,0.2763307286448941,0.0,0.692392574088385,0.863643680334892,5,6,30.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
17780,0.9476770401960728,0.2763307286448941,,0.055920780691192065,1.47748799349824,5,6,10.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
26653,0.928980939577446,0.2763307286448941,,0.5309023596858544,0.3065896674986411,6,5,42.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
27364,0.9180975063593555,0.2763307286448941,,0.4662041945977033,0.7985789171229594,4,4,57.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
25442,0.9442829295318164,0.2763307286448941,,0.5309023596858544,0.08058328766839368,7,9,13.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
17365,0.8933291833750618,0.24238751704287226,,0.7203296012076991,1.8910426856314433,6,5,30.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
14577,0.9328693254456817,0.24238751704287226,0.0,0.6575849612709596,-0.9318695013988156,6,7,10.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
13997,0.9383722950269789,0.24238751704287226,0.0,0.6830257175206225,-0.3659216039443267,6,6,30.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
14704,0.9175824330801057,0.21582326448476824,0.0,0.8370792372805206,-2.097482975170655,6,5,10.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
24968,0.9447234408376965,0.21582326448476824,,0.5309023596858544,0.15377130334628206,6,7,30.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
27194,0.8716215911857774,0.19446768889884145,,0.5093363046564707,-0.43756239930015256,3,4,42.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
10419,0.9754391406705469,0.19446768889884145,,0.49820822026130873,-0.23808950725848774,6,7,42.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
12808,0.8729044654528586,0.1769256089532587,0.0,0.6233506460830651,-0.160713449418553,4,4,7.0,81,9,True,2024,6,Sony Open in Hawaii,2024-01-14
16394,0.9454959138068793,0.16225927981842728,,0.545950074582607,1.1056025902179352,6,6,18.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
18554,0.9550789441098826,0.16225927981842728,,0.33819707779954356,-0.7854225393592587,6,7,57.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
26096,0.9414070322371869,0.1391236620282706,0.0,0.0,0.5227686246933831,5,4,13.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
13126,0.8779082594006644,0.1391236620282706,0.0,0.6225897237747785,-0.48415790250305246,4,4,7.0,81,9,True,2024,6,Sony Open in Hawaii,2024-01-14
23482,0.9042476736094581,0.1391236620282706,,0.5220423054112827,-0.35390671907877175,4,4,66.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
11049,0.8703032194366805,0.1391236620282706,,0.9377316104451594,-0.40497382259942427,4,4,66.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
26660,0.8913874982478429,0.12170054245790571,,0.34064662221663106,0.48505447775529176,4,3,42.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
16283,0.912744076422841,0.12170054245790571,0.0,0.28100839278974893,1.5517756561866438,4,3,24.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
18635,0.8718899876291664,0.12170054245790571,,0.2972772855525403,-1.1061777575111824,4,4,57.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
7960,0.9393612872041005,0.12170054245790571,0.0,0.34463634239706703,1.9710193089929806,7,7,66.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
20706,0.942790988941224,0.12170054245790571,0.0,0.0,0.11821476130472042,4,5,52.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
10104,0.8038499746581709,0.12170054245790571,0.0,0.5971698147116439,-0.08492618290390128,4,4,74.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
19865,0.8927043535200396,0.10810667993597266,0.0,0.49581079381054216,0.6096411983215754,5,4,42.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
16395,0.9145512080776084,0.10810667993597266,,0.4990924285175134,-1.5230352997460412,5,6,52.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
22833,0.8754290088979126,0.10810667993597266,0.0,0.5309023596858544,-0.4406261055154511,4,4,66.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
17543,0.9190277698863172,0.08826698868774605,,0.43308879823158347,0.10596758572192963,6,7,42.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
16333,0.918159347390592,0.08826698868774605,,0.34712218967345404,-0.7292541532500857,5,5,57.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
25569,0.8758514110395051,0.08826698868774605,,0.1293963301763025,1.4215333336856517,4,4,24.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
27164,0.8321716973453179,0.08826698868774605,,0.0,,2,2,57.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
17723,0.8903200488467633,0.08080660892085091,,0.40204518088528657,-0.818212836290349,3,4,74.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
17550,0.9627649078558187,0.07448521843134435,0.0,0.38292507593048536,0.1725704365875968,6,6,52.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
19396,0.8797805374107928,0.07448521843134435,,0.0,,3,3,70.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
14509,0.8919485511834324,0.07448521843134435,,0.5485595672411624,-0.4604131298612063,7,5,72.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
13470,0.9075765661865272,0.07448521843134435,,0.9198066243732366,-0.22302313998349751,5,5,13.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
22760,0.9853130559248727,0.07448521843134435,,0.0,,5,6,30.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
21688,0.9036160602449763,0.06435424824286365,,0.5309023596858544,0.580554353963615,5,6,30.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
19960,0.9639548913774495,0.06435424824286365,,0.0,,5,6,7.0,81,9,True,2024,6,Sony Open in Hawaii,2024-01-14
17381,0.8881027326454092,0.06435424824286365,,0.18664701759430657,-1.5378550432762295,4,4,18.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
18187,0.9401919129604713,0.06435424824286365,,0.35289110939381413,-0.2584650268173612,5,5,65.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
16433,0.898680128641565,0.06435424824286365,,0.35552540301565333,-0.5715901982147096,4,3,80.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
25213,0.8939510073739378,0.05335570878409866,,0.1751846593461891,-0.31898679057263235,4,4,18.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
17639,0.8839267982246282,0.05335570878409866,,0.5614291105799472,-2.1482210878572463,4,4,30.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
17266,0.9116035858251466,0.05335570878409866,,0.5201193321711626,1.078780922542702,6,4,4.0,81,9,True,2024,6,Sony Open in Hawaii,2024-01-14
24342,0.8529868069251771,0.0478473192044187,,0.0,0.9554801287512857,2,3,80.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
14698,0.8899146478752443,0.0478473192044187,,0.5845946480240102,1.7137873295221038,5,5,52.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
5665,0.9244114871913028,0.0478473192044187,,0.7598835433028415,0.24442562292169093,7,6,24.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
13367,0.8946385958895587,0.0478473192044187,,0.46340420178638825,-0.44757921952652063,5,5,24.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
5768,0.8950918675121347,0.0478473192044187,,0.3886939956508455,1.2422836041753786,5,5,42.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
25002,0.8905977363095547,0.03791685591834226,,0.38059594198731195,-0.31676639983499316,4,4,42.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
12359,0.8889932873875722,0.03791685591834226,,0.0,0.23949915024730506,4,3,42.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
19681,0.8440389752523458,0.03791685591834226,,0.4338551120536276,,3,3,30.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
15330,0.8588371380346638,0.03791685591834226,,0.6731376812896501,0.11569479563127322,4,5,72.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
17032,0.8845636184809678,0.03791685591834226,,0.0,,3,3,70.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
27870,0.828910551897559,0.026543504804374365,,0.0,,2,2,74.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
14655,0.89910925265222,0.026543504804374365,,0.04779037794511439,0.712290388429965,4,4,1.0,81,9,True,2024,6,Sony Open in Hawaii,2024-01-14
20448,0.8971398914831742,0.022984014617833292,,0.0431321100587675,,4,4,74.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
24354,0.8159001446584024,0.017996465494176942,,0.0,0.39759342496792344,2,2,79.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
15634,0.8691638146985976,0.008006419547192938,,0.3297243139298744,-0.005418826356429522,4,4,74.0,81,9,False,2024,6,Sony Open in Hawaii,2024-01-14
18417,0.8523867807712349,1.0,0.8,0.6385945318347644,2.0486220591660063,5,13,17.0,67,7,False,2024,2,The American Express,2024-01-21
15466,0.8335971959002398,0.5898431093861038,0.6,0.9142253039670424,1.5399407566446095,5,12,52.0,67,7,False,2024,2,The American Express,2024-01-21
14139,0.8583729962704486,0.49869713369412705,,0.0,1.227434406360954,1,10,3.0,67,7,True,2024,2,The American Express,2024-01-21
19895,0.8481841721826656,0.49869713369412705,0.8,0.4015353061477076,1.1539711451625356,5,14,3.0,67,7,True,2024,2,The American Express,2024-01-21
17488,0.8029796931070242,0.43185675152001063,0.8,0.7619232287989249,0.3503811427809732,3,12,25.0,67,7,False,2024,2,The American Express,2024-01-21
11676,0.5720175285055534,0.43185675152001063,0.6,0.713571988471943,1.097839511651158,5,9,25.0,67,7,False,2024,2,The American Express,2024-01-21
19483,0.6765488186732671,0.3807435180927451,0.6,0.6177830297100894,1.3153503613802418,3,9,6.0,67,7,True,2024,2,The American Express,2024-01-21
19428,0.38570897013626937,0.28073936573505187,0.0,0.621600961850147,1.8300357165505468,3,7,34.0,67,7,False,2024,2,The American Express,2024-01-21
16841,0.9596342713926007,0.2480457005411906,,0.0,1.0699169955202743,2,8,21.0,67,7,False,2024,2,The American Express,2024-01-21
23465,0.6629984048036996,0.20761805003265243,0.0,0.0,,1,7,56.0,67,7,False,2024,2,The American Express,2024-01-21
23604,0.5106999453064566,0.20761805003265243,0.6,0.5552855197939567,1.9070225333292856,2,8,39.0,67,7,False,2024,2,The American Express,2024-01-21
21554,0.8907914071980783,0.20761805003265243,1.0,0.7855409270436999,-0.3230796230253384,5,13,11.0,67,7,False,2024,2,The American Express,2024-01-21
25442,0.7385201074111098,0.20761805003265243,0.6,0.6154508967248767,0.10584424357155336,6,11,61.0,67,7,False,2024,2,The American Express,2024-01-21
9771,0.526882761240395,0.17842030244315266,0.8,0.5077973513758819,0.49504913586426175,2,9,34.0,67,7,False,2024,2,The American Express,2024-01-21
21756,0.908082757235289,0.17842030244315266,0.6,0.46187548991295013,0.05313817232910689,2,14,21.0,67,7,False,2024,2,The American Express,2024-01-21
27364,0.6701619489013682,0.17842030244315266,0.6,0.6366681793803374,0.8275427325528848,5,9,21.0,67,7,False,2024,2,The American Express,2024-01-21
14609,0.6045485425993904,0.17842030244315266,0.6,0.6376597337231026,0.324282854973355,4,10,25.0,67,7,False,2024,2,The American Express,2024-01-21
15575,0.5511508389590014,0.17842030244315266,0.3,0.7561550747614528,-0.5077959814364854,5,8,17.0,67,7,False,2024,2,The American Express,2024-01-21
12423,0.7737859498891191,0.139066816561653,0.8,0.6057015553446925,-0.003870758691922775,5,11,47.0,67,7,False,2024,2,The American Express,2024-01-21
13497,0.6282002468978297,0.139066816561653,0.6,0.5005081539195982,-0.007863372497934116,2,9,25.0,67,7,False,2024,2,The American Express,2024-01-21
28270,0.6202944446131079,0.1251773509564178,,0.0,,1,6,1.0,67,7,True,2024,2,The American Express,2024-01-21
13965,0.7349056386489919,0.1251773509564178,0.3,1.0,-0.4540627442741167,4,10,6.0,67,7,True,2024,2,The American Express,2024-01-21
22833,0.5151364133488155,0.11376814706640319,0.6,0.1229470805608435,-0.3108885260381475,1,10,65.0,67,7,False,2024,2,The American Express,2024-01-21
24968,0.7445779827151986,0.11376814706640319,0.6,0.4724841312406806,0.12471327979474876,2,9,9.0,67,7,False,2024,2,The American Express,2024-01-21
14704,0.6947901619898722,0.10422930446983361,0.8,0.7805773458358136,-2.0710159590968065,4,10,47.0,67,7,False,2024,2,The American Express,2024-01-21
17365,0.5916315591487626,0.09613574105456245,0.6,0.4704231079782876,1.8681349078693625,2,8,9.0,67,7,False,2024,2,The American Express,2024-01-21
16394,0.7469885436601842,0.09613574105456245,0.6,0.2472261349772798,1.039685974949744,1,9,52.0,67,7,False,2024,2,The American Express,2024-01-21
15470,0.8229550482581458,0.08314344188794294,,0.40144395395849664,0.8042179740967476,3,10,47.0,67,7,False,2024,2,The American Express,2024-01-21
18103,0.9300148323860687,0.08314344188794294,,0.5002439987505378,-1.1219252697528392,4,11,2.0,67,7,True,2024,2,The American Express,2024-01-21
17606,0.7165506302600337,0.08314344188794294,,0.5078132643378734,-0.2926435528177991,3,7,39.0,67,7,False,2024,2,The American Express,2024-01-21
10419,0.779428759429347,0.08314344188794294,0.6,0.4247711775002505,-0.26885301191915784,3,11,25.0,67,7,False,2024,2,The American Express,2024-01-21
17881,0.5398624239253409,0.07785028296820905,0.0,0.1050114042894273,1.2705862134009736,1,7,3.0,67,7,True,2024,2,The American Express,2024-01-21
25569,0.5714549676753802,0.06900896257480743,0.6,0.37597732108231713,1.4219558592272923,1,10,65.0,67,7,False,2024,2,The American Express,2024-01-21
17543,0.7249011102657379,0.06900896257480743,0.6,0.3566466084763044,0.1224641925558796,3,10,6.0,67,7,True,2024,2,The American Express,2024-01-21
16333,0.6887538076975207,0.06900896257480743,0.6,0.32565611499767194,-0.7468431711009172,2,9,47.0,67,7,False,2024,2,The American Express,2024-01-21
26660,0.5934355599993932,0.06900896257480743,0.6,0.28037460291266136,0.5557944823327619,1,9,67.0,67,7,False,2024,2,The American Express,2024-01-21
17550,0.7412220469588656,0.06900896257480743,0.6,0.5819246432844353,0.2397048972798139,4,12,25.0,67,7,False,2024,2,The American Express,2024-01-21
18474,0.6468191481130176,0.06900896257480743,0.0,0.4949396780866726,0.05202531208243045,2,7,21.0,67,7,False,2024,2,The American Express,2024-01-21
15004,0.5332393863952501,0.06191839869495066,0.0,0.103370601097405,0.8330800322621013,1,7,14.0,67,7,False,2024,2,The American Express,2024-01-21
26653,0.6645148398666605,0.05610541389254558,0.6,0.03291507782617153,0.3336255922189679,2,9,25.0,67,7,False,2024,2,The American Express,2024-01-21
28469,0.31139433656056537,0.05610541389254558,0.0,0.0,,0,6,34.0,67,7,False,2024,2,The American Express,2024-01-21
17723,0.6132717520616328,0.05125325302442232,0.6,0.27657847742422187,-0.7546366789101281,2,9,39.0,67,7,False,2024,2,The American Express,2024-01-21
27164,0.511379351833193,0.05125325302442232,0.6,0.0,,0,7,25.0,67,7,False,2024,2,The American Express,2024-01-21
22760,0.846327675127208,0.0471418800750965,0.6,0.0,,1,10,11.0,67,7,False,2024,2,The American Express,2024-01-21
19960,0.8047262278899212,0.0471418800750965,0.8,0.0,,2,11,39.0,67,7,False,2024,2,The American Express,2024-01-21
29433,0.4858188680480678,0.04055279230200481,0.0,0.0,,0,7,39.0,67,7,False,2024,2,The American Express,2024-01-21
16715,0.7168515033507056,0.04055279230200481,,0.6044279290164021,-0.5060819489929649,2,8,62.0,67,7,False,2024,2,The American Express,2024-01-21
16395,0.6497237378859897,0.04055279230200481,0.6,0.06093603578648341,-1.4246492379558435,1,9,47.0,67,7,False,2024,2,The American Express,2024-01-21
23482,0.6309574613569653,0.035505011610338054,0.6,0.34527827055571597,-0.31918600846395473,3,9,17.0,67,7,False,2024,2,The American Express,2024-01-21
23656,0.6063846821424379,0.035505011610338054,0.0,0.13330111449670837,-0.7246713598335548,1,7,17.0,67,7,False,2024,2,The American Express,2024-01-21
6986,0.5549542927089752,0.035505011610338054,0.0,0.6133956829565442,-1.4542658488406486,2,7,25.0,67,7,False,2024,2,The American Express,2024-01-21
16433,0.6006620504872701,0.033399445631217405,0.6,0.3019838159282856,-0.5217831196554895,2,9,56.0,67,7,False,2024,2,The American Express,2024-01-21
25908,0.6898934463746101,0.033399445631217405,0.0,0.424971562947552,1.133565562137403,2,10,34.0,67,7,False,2024,2,The American Express,2024-01-21
19208,0.6836931764828639,0.033399445631217405,,0.46471860578878194,-0.8189115107075722,3,8,39.0,67,7,False,2024,2,The American Express,2024-01-21
18187,0.7450655311719799,0.029816840830922554,0.6,0.552544011127286,-0.16730897400366712,1,8,34.0,67,7,False,2024,2,The American Express,2024-01-21
15330,0.5331929805366975,0.029816840830922554,0.6,0.45141065461210683,0.16386071339729572,5,9,39.0,67,7,False,2024,2,The American Express,2024-01-21
14967,0.7365499584782843,0.029816840830922554,,0.42765201298969197,-0.08471322550546156,2,8,56.0,67,7,False,2024,2,The American Express,2024-01-21
14007,0.5863913870187365,0.023358160862263506,0.0,0.48250811855746045,-0.6851366178260883,1,8,56.0,67,7,False,2024,2,The American Express,2024-01-21
14775,0.6569173261681134,0.023358160862263506,0.0,0.0,-2.086630690956271,1,8,11.0,67,7,False,2024,2,The American Express,2024-01-21
9171,0.5837629142240652,0.019045221746979563,0.3,0.2725262711215102,-1.4523915951457473,1,7,62.0,67,7,False,2024,2,The American Express,2024-01-21
17639,0.6022269898035184,0.013645981258519364,0.6,0.391289126732008,-2.0332536421136136,2,9,62.0,67,7,False,2024,2,The American Express,2024-01-21
14799,0.4916693278925668,0.013645981258519364,,0.10880222545720297,0.6306030348372447,1,7,52.0,67,7,False,2024,2,The American Express,2024-01-21
7961,0.44263966921039255,0.010402126194594172,0.0,0.5233747940365964,-1.462682263578403,3,8,52.0,67,7,False,2024,2,The American Express,2024-01-21
23048,0.8125308011524308,0.010402126194594172,0.0,0.0,,1,9,14.0,67,7,False,2024,2,The American Express,2024-01-21
16566,0.5960569900605641,0.010402126194594172,0.0,0.5782039570232151,0.4062666951929641,3,8,39.0,67,7,False,2024,2,The American Express,2024-01-21
11082,0.3247310698336414,0.005530268963755217,,0.5437843381091865,-0.5237096084359071,1,6,14.0,67,7,False,2024,2,The American Express,2024-01-21
18983,0.6617006772211018,0.0039046942233953654,,0.0,,1,6,56.0,67,7,False,2024,2,The American Express,2024-01-21
19895,0.9034059841612184,1.0,1.0,0.6683028950009591,1.0349405854131277,7,14,9.0,79,8,False,2024,4,Farmers Insurance Open,2024-01-27
23950,0.8637729304438784,1.0,0.6,0.0,1.5770286423022757,3,9,9.0,79,8,False,2024,4,Farmers Insurance Open,2024-01-27
11676,0.6783674242262472,0.9084811901713311,0.6,1.0,0.985016382587496,5,10,6.0,79,8,True,2024,4,Farmers Insurance Open,2024-01-27
13562,0.5524803256270048,0.8322155153141069,0.6,0.8638293080967169,0.03045930291302969,4,9,13.0,79,8,False,2024,4,Farmers Insurance Open,2024-01-27
15466,0.7803829141887686,0.767683021204148,0.6,0.3434522601469603,1.4596145193211796,4,10,56.0,79,8,False,2024,4,Farmers Insurance Open,2024-01-27
17538,0.8245308275855199,0.767683021204148,0.6,0.7128132914823639,1.0411256108948923,6,11,13.0,79,8,False,2024,4,Farmers Insurance Open,2024-01-27
19428,0.5636026602218821,0.5854736260701463,0.3,0.592810803221672,1.7663984286939658,4,9,13.0,79,8,False,2024,4,Farmers Insurance Open,2024-01-27
16841,0.9437414816256326,0.5231388329979879,0.6,0.0,1.0412457033941223,4,8,43.0,79,8,False,2024,4,Farmers Insurance Open,2024-01-27
13872,0.7267672122725355,0.3804880565443946,0.8,0.8785153516880786,0.8909603016579194,5,11,43.0,79,8,False,2024,4,Farmers Insurance Open,2024-01-27
25442,0.7960918334555971,0.34043340502786834,0.6,0.5367487607349682,0.012814392464183949,5,12,13.0,79,8,False,2024,4,Farmers Insurance Open,2024-01-27
23014,0.775740096020423,0.34043340502786834,0.5,0.6252069843670504,0.490728726339676,7,12,64.0,79,8,False,2024,4,Farmers Insurance Open,2024-01-27
17780,0.7786791102334393,0.3180372557928214,0.5,0.5139888208980536,1.4219736796586195,4,11,9.0,79,8,False,2024,4,Farmers Insurance Open,2024-01-27
18634,0.5381649420391896,0.3180372557928214,0.3,0.582132898142562,-0.008394203916119529,3,9,37.0,79,8,False,2024,4,Farmers Insurance Open,2024-01-27
13900,0.7563615892985032,0.272933899694463,0.0,0.3352979935444231,0.18652638245673236,4,8,25.0,79,8,False,2024,4,Farmers Insurance Open,2024-01-27
23602,0.9455148778169459,0.2388313621566799,,0.0,1.5025872797643556,4,8,2.0,79,8,True,2024,4,Farmers Insurance Open,2024-01-27
15470,0.8266024858625505,0.21214241973580614,0.6,0.6506709963329431,0.7403872645715248,7,12,6.0,79,8,True,2024,4,Farmers Insurance Open,2024-01-27
14577,0.750321357512053,0.21214241973580614,0.8,0.5489034508515227,-1.1301209860026582,5,11,64.0,79,8,False,2024,4,Farmers Insurance Open,2024-01-27
18554,0.7386371431455188,0.19068660327980957,0.3,0.5862844707511211,-0.9728395014700201,4,11,33.0,79,8,False,2024,4,Farmers Insurance Open,2024-01-27
16394,0.8311214876787321,0.19068660327980957,0.6,0.42423593715682156,0.9500882910693114,3,10,3.0,79,8,True,2024,4,Farmers Insurance Open,2024-01-27
6093,0.6146325555935981,0.17306218261952666,0.6,0.9564283311416252,-0.8025502930404438,5,10,56.0,79,8,False,2024,4,Farmers Insurance Open,2024-01-27
16283,0.7105080959201978,0.15832701124781476,0.6,0.6536463444809265,1.4628954962067853,5,10,9.0,79,8,False,2024,4,Farmers Insurance Open,2024-01-27
14181,0.7120683074841124,0.15832701124781476,0.0,0.4612366516629644,0.160841475123131,3,7,20.0,79,8,False,2024,4,Farmers Insurance Open,2024-01-27
26653,0.7420359088139238,0.15832701124781476,0.6,0.20020524675483542,0.21026302311255918,4,9,37.0,79,8,False,2024,4,Farmers Insurance Open,2024-01-27
7960,0.7297772926668209,0.14582444159908947,0.6,0.8693721520535796,1.9435896628667202,4,10,50.0,79,8,False,2024,4,Farmers Insurance Open,2024-01-27
5768,0.5888953337656891,0.13508279725300157,0.3,0.5353794991413878,1.1507765598955546,4,9,56.0,79,8,False,2024,4,Farmers Insurance Open,2024-01-27
21944,0.5742804223358969,0.12575452716297786,0.6,0.37948964244110883,0.7466423813976291,3,7,70.0,79,8,False,2024,4,Farmers Insurance Open,2024-01-27
26096,0.7701237713115042,0.11757789535567313,0.39999999999999997,0.0,0.42389228792427797,2,9,13.0,79,8,False,2024,4,Farmers Insurance Open,2024-01-27
25569,0.6213121133718666,0.11757789535567313,0.6,0.5080117824009074,1.382246921600992,4,9,43.0,79,8,False,2024,4,Farmers Insurance Open,2024-01-27
19477,0.681032358004449,0.11757789535567313,0.3,0.47967424636283007,0.3349328835329087,3,8,25.0,79,8,False,2024,4,Farmers Insurance Open,2024-01-27
16333,0.6971219718169737,0.11757789535567313,0.6,0.1751513112716819,-0.9681903764936141,3,8,20.0,79,8,False,2024,4,Farmers Insurance Open,2024-01-27
17543,0.7820526014263243,0.11757789535567313,0.8,0.5699170672442027,-0.01014869823585136,4,13,37.0,79,8,False,2024,4,Farmers Insurance Open,2024-01-27
24550,0.6372056808101616,0.11757789535567313,0.0,0.5242833392180467,-0.505549216758102,4,8,13.0,79,8,False,2024,4,Farmers Insurance Open,2024-01-27
17881,0.7263764335730869,0.11757789535567313,0.5,0.3077651804753551,1.21332408838344,3,8,6.0,79,8,True,2024,4,Farmers Insurance Open,2024-01-27
17723,0.6469872361741982,0.10392022464457074,0.6,0.19894999569072172,-0.9433925218013836,2,7,43.0,79,8,False,2024,4,Farmers Insurance Open,2024-01-27
28469,0.5594896940089321,0.10392022464457074,0.3,0.0,,1,6,33.0,79,8,False,2024,4,Farmers Insurance Open,2024-01-27
12359,0.6905124672117495,0.10392022464457074,0.3,0.5491549644276027,0.1494229510918567,2,8,25.0,79,8,False,2024,4,Farmers Insurance Open,2024-01-27
