season,week_num,event_id,event_tier,phase,username,actual_dg_id,actual_band,pred_top1,pred_top3,top1_prob,top3_prob,hit_top1,hit_top3,p_elite,p_normie,p_longshot
2025,4,5,signature,early,9thGreenAtNine,23950,elite,17488,"[17488, 13562, 18417]",0.11608564373189317,0.2875613619169445,0,0,0.3105509355509356,0.5914760914760915,0.09797297297297297
2025,4,5,signature,early,AKsREVENGE,15466,elite,19483,"[19483, 10091, 12294]",0.09876482336826987,0.27858767548934527,0,0,0.5064968814968815,0.41216216216216217,0.08134095634095634
2025,4,5,signature,early,AndinoSmiles,22085,elite,10091,"[10091, 17488, 18417]",0.07841769341739867,0.1623823832115626,0,0,0.5,0.3333333333333333,0.16666666666666666
2025,4,5,signature,early,BigBoKnows,6093,longshot,19483,"[19483, 12294, 17576]",0.07082608411596908,0.1838779008538718,0,0,0.16666666666666666,0.5,0.3333333333333333
2025,4,5,signature,early,BigCat97,22085,elite,12294,"[12294, 10091, 9771]",0.08749449369207585,0.21874928113650882,0,0,0.4032967032967033,0.47829670329670326,0.1184065934065934
2025,4,5,signature,early,Caleb2023,15466,elite,12294,"[12294, 22085, 17488]",0.06245056129092842,0.15260342266072444,0,0,0.3333333333333333,0.5,0.16666666666666666
2025,4,5,signature,early,Cdimming,14139,elite,15466,"[15466, 13562, 23950]",0.07631959605220406,0.17865172970519286,0,0,0.5,0.3333333333333333,0.16666666666666666
2025,4,5,signature,early,Dreamweaver816,23950,elite,12294,"[12294, 19483, 9771]",0.16572641108260025,0.38162656989494353,0,0,0.280982905982906,0.6538461538461539,0.06517094017094018
2025,4,5,signature,early,Enicola0922,23950,elite,9771,"[9771, 17488, 12294]",0.12546940828844333,0.28894695464195264,0,0,0.3586278586278586,0.5600311850311851,0.08134095634095634
2025,4,5,signature,early,GlizzyAtTheTurn,15466,elite,17488,"[17488, 10091, 18417]",0.09538008128486852,0.2193545826293273,0,0,0.37525987525987525,0.5101351351351352,0.1146049896049896
2025,4,5,signature,early,golfprotriplets,15466,elite,10091,"[10091, 9771, 17488]",0.1008746196638434,0.26964063685264716,0,0,0.537941787941788,0.38071725571725573,0.08134095634095634
2025,4,5,signature,early,halliam1114,17488,normie,13562,"[13562, 11676, 13126]",0.04344272536886769,0.10702698532402435,0,0,0.23214285714285715,0.4431318681318681,0.32472527472527474
2025,4,5,signature,early,JermRussLFG,14139,elite,14139,"[14139, 22085, 9771]",0.07137171569775574,0.2064465542154264,1,1,0.4865384615384616,0.37747252747252746,0.135989010989011
2025,4,5,signature,early,JLUDEOBV,15466,elite,13562,"[13562, 17488, 14139]",0.13507244660861684,0.3108664019453749,0,0,0.37707900207900213,0.5415800415800416,0.08134095634095634
2025,4,5,signature,early,joempike,15466,elite,13562,"[13562, 22085, 15466]",0.10549359228471795,0.2812228058992119,0,1,0.4085239085239085,0.5101351351351352,0.08134095634095634
2025,4,5,signature,early,jonescurtisw,15466,elite,22085,"[22085, 15466, 12294]",0.13437926424798335,0.33609915260271706,0,1,0.5231288981288982,0.41216216216216217,0.0647089397089397
2025,4,5,signature,early,jtsalvetti,15466,elite,14139,"[14139, 10091, 22085]",0.10424350584538841,0.22636066786344494,0,0,0.4487179487179487,0.45192307692307687,0.09935897435897434
2025,4,5,signature,early,Kbhoff,23014,longshot,14139,"[14139, 10091, 22085]",0.15283890527631613,0.33188366405460096,0,0,0.4967948717948718,0.43803418803418803,0.06517094017094018
2025,4,5,signature,early,kbreardonPGA,9771,normie,10091,"[10091, 13562, 18417]",0.07874229989577367,0.1843228843575455,0,0,0.5,0.3333333333333333,0.16666666666666666
2025,4,5,signature,early,Koronin,23950,elite,9771,"[9771, 12294, 17488]",0.09448273879428078,0.2204082900105576,0,0,0.16666666666666666,0.6666666666666666,0.16666666666666666
2025,4,5,signature,early,kotsko,15575,longshot,13562,"[13562, 17488, 19870]",0.10833092338724819,0.20597677509916698,0,0,0.16666666666666666,0.6666666666666666,0.16666666666666666
2025,4,5,signature,early,Kuzoben,22085,elite,15466,"[15466, 12294, 23950]",0.07469256055934476,0.17369979647532857,0,0,0.5,0.3333333333333333,0.16666666666666666
2025,4,5,signature,early,kylemendel,14139,elite,17488,"[17488, 13562, 9771]",0.10036932299915248,0.23140995632442277,0,0,0.16666666666666666,0.6666666666666666,0.16666666666666666
2025,4,5,signature,early,linkcalhoun,23950,elite,9771,"[9771, 22085, 12294]",0.0677159739138156,0.14105092630331034,0,0,0.29391891891891897,0.5083160083160083,0.19776507276507277
2025,4,5,signature,early,MasterJ12thMan,9771,normie,18417,"[18417, 9771, 17488]",0.05497438611479843,0.1498391118250358,0,1,0.4,0.4,0.2
2025,4,5,signature,early,mp925,9771,normie,15466,"[15466, 12294, 23950]",0.0757845889887783,0.17623934143827263,0,0,0.5,0.3333333333333333,0.16666666666666666
2025,4,5,signature,early,MVVPP2024,9771,normie,14139,"[14139, 10091, 13562]",0.07162370665050527,0.181066398386171,0,0,0.5,0.3333333333333333,0.16666666666666666
2025,4,5,signature,early,MWalker9,14139,elite,9771,"[9771, 12294, 18417]",0.07526721187691747,0.18406216187168006,0,0,0.3333333333333333,0.5,0.16666666666666666
2025,4,5,signature,early,newcastle21,14139,elite,12294,"[12294, 22085, 17488]",0.05446954925333653,0.15282338212552962,0,0,0.3333333333333333,0.5,0.16666666666666666
2025,4,5,signature,early,Nikopmelis,15466,elite,9771,"[9771, 17488, 12294]",0.07459882725579596,0.17234108778281618,0,0,0.3333333333333333,0.5,0.16666666666666666
2025,4,5,signature,early,NinnaNation,23950,elite,19483,"[19483, 12294, 13872]",0.09483953325081974,0.22271568212300968,0,0,0.16666666666666666,0.6666666666666666,0.16666666666666666
2025,4,5,signature,early,one007,14139,elite,19483,"[19483, 12294, 15466]",0.04718478765262337,0.11897304313282533,0,0,0.29391891891891897,0.44360706860706867,0.2624740124740125
2025,4,5,signature,early,OrangeBirds8,15466,elite,13562,"[13562, 14459, 6430]",0.055730901460907506,0.12995318404388495,0,0,0.16666666666666666,0.5,0.3333333333333333
2025,4,5,signature,early,pangomango,13562,normie,14139,"[14139, 22085, 9771]",0.07179844650929106,0.20231007907261647,0,0,0.4880457380457381,0.38071725571725573,0.13123700623700624
2025,4,5,signature,early,pbyrne11,14139,elite,15466,"[15466, 18841, 22085]",0.06216023864403556,0.16817512798182505,0,0,0.4233367983367984,0.39553014553014554,0.18113305613305614
2025,4,5,signature,early,picksixer360,15466,elite,9771,"[9771, 22085, 12294]",0.06364566789344062,0.1804575361593568,0,0,0.39285714285714285,0.3869047619047619,0.22023809523809523
2025,4,5,signature,early,Pjh5165,13562,normie,17488,"[17488, 13562, 23950]",0.07910452516245242,0.18701423965000785,0,1,0.3333333333333333,0.5,0.16666666666666666
2025,4,5,signature,early,Rjsut727,14139,elite,9771,"[9771, 22085, 17488]",0.10176257376256728,0.24667335817073674,0,0,0.3918918918918919,0.5101351351351352,0.09797297297297297
2025,4,5,signature,early,rnadams480,14139,elite,9771,"[9771, 12294, 17488]",0.09547377200837248,0.22420509178874093,0,0,0.16666666666666666,0.6666666666666666,0.16666666666666666
2025,4,5,signature,early,Sandell,22085,elite,17488,"[17488, 13562, 10091]",0.07948203793036988,0.2169896048513667,0,0,0.37707900207900213,0.4916839916839917,0.13123700623700624
2025,4,5,signature,early,Skibasher,15466,elite,13872,"[13872, 22085, 18841]",0.07001976522073537,0.18076258710615795,0,0,0.3976244343891403,0.4457013574660633,0.1566742081447964
2025,4,5,signature,early,strokes3410,15466,elite,17488,"[17488, 13562, 10091]",0.1038963775892803,0.22928064969171452,0,0,0.29573804573804574,0.5582120582120582,0.14604989604989604
2025,4,5,signature,early,Sullivanchris01,23950,elite,17488,"[17488, 12294, 13562]",0.09656966099628371,0.17851668451124414,0,0,0.16666666666666666,0.6666666666666666,0.16666666666666666
2025,4,5,signature,early,thorrr,9771,normie,14139,"[14139, 12294, 10091]",0.10211022315526389,0.27879597037581205,0,0,0.4898648648648649,0.4287941787941788,0.08134095634095634
2025,4,5,signature,early,tice0101,23323,longshot,12294,"[12294, 9771, 19483]",0.13798521823879203,0.3226818491922778,0,0,0.3322649572649573,0.5854700854700855,0.08226495726495728
2025,4,5,signature,early,Tiger4040,13562,normie,19483,"[19483, 12294, 14139]",0.10834371960925344,0.2763857342209734,0,0,0.40950226244343885,0.5062217194570136,0.0842760180995475
2025,4,5,signature,early,vegatime99,15466,elite,19483,"[19483, 10091, 13872]",0.05377284972153244,0.12999973640988063,0,0,0.40064102564102566,0.39743589743589747,0.20192307692307693
2025,4,5,signature,early,Walshy0104,15466,elite,15466,"[15466, 17488, 22085]",0.10774218151645512,0.2700787856807463,1,1,0.4898648648648649,0.41216216216216217,0.09797297297297297
2025,4,5,signature,early,zjb23,13562,normie,19483,"[19483, 14139, 13872]",0.07964841675017005,0.20133627327975304,0,0,0.40670478170478175,0.46205821205821207,0.13123700623700624
2025,5,3,regular,early,9thGreenAtNine,23014,normie,17511,"[17511, 23014, 24766]",0.12712259668332573,0.2935425961220577,0,1,0.18765664160401002,0.743577694235589,0.068765664160401
2025,5,3,regular,early,AKsREVENGE,19483,normie,17511,"[17511, 24766, 23014]",0.0962677619577914,0.2268368163055424,0,0,0.4799498746867168,0.4226190476190476,0.09743107769423559
2025,5,3,regular,early,AndinoSmiles,23014,normie,19483,"[19483, 17488, 24766]",0.033503544930145915,0.07815669974833903,0,0,0.551948051948052,0.2987012987012987,0.14935064935064934
2025,5,3,regular,early,BigBoKnows,23475,longshot,23014,"[23014, 18103, 22833]",0.018860595325575488,0.05474084638789797,0,0,0.14935064935064934,0.44805194805194803,0.40259740259740256
2025,5,3,regular,early,BigCat97,24766,normie,17511,"[17511, 24766, 14139]",0.10166094227165318,0.2051613740374699,0,1,0.3310185185185185,0.587962962962963,0.08101851851851852
2025,5,3,regular,early,Caleb2023,24766,normie,24766,"[24766, 17511, 14139]",0.04721305929170514,0.10412598952070423,1,1,0.40259740259740256,0.44805194805194803,0.14935064935064934
2025,5,3,regular,early,Cdimming,24766,normie,17488,"[17488, 24550, 21756]",0.03551162393165396,0.07101304998022649,0,0,0.551948051948052,0.2987012987012987,0.14935064935064934
2025,5,3,regular,early,Dreamweaver816,13562,elite,24766,"[24766, 19483, 17511]",0.15507777449337676,0.3571054170560174,0,0,0.20873552123552125,0.7422779922779923,0.048986486486486486
2025,5,3,regular,early,Enicola0922,18634,longshot,24766,"[24766, 17511, 17488]",0.15900957857552478,0.28705181750314473,0,0,0.2263471177944862,0.6762218045112782,0.09743107769423559
2025,5,3,regular,early,GlizzyAtTheTurn,26651,longshot,17488,"[17488, 14139, 24766]",0.11065736085877705,0.20611040610255862,0,0,0.3911340852130326,0.49138471177944865,0.1174812030075188
2025,5,3,regular,early,golfprotriplets,23014,normie,19483,"[19483, 18417, 17488]",0.11725460838503007,0.2456288810994774,0,0,0.35385338345864664,0.587406015037594,0.058740601503759406
2025,5,3,regular,early,halliam1114,17576,normie,19483,"[19483, 24766, 21554]",0.04716162088526621,0.10491917808357293,0,0,0.09160052910052911,0.5773809523809524,0.33101851851851855
2025,5,3,regular,early,JermRussLFG,11276,longshot,17511,"[17511, 24766, 13562]",0.08585610106573179,0.19741782185590756,0,0,0.3521825396825397,0.5562169312169313,0.09160052910052911
2025,5,3,regular,early,JLUDEOBV,17488,normie,19483,"[19483, 17488, 24766]",0.12254644455119763,0.28721120816297896,0,1,0.343828320802005,0.5587406015037594,0.09743107769423559
2025,5,3,regular,early,joempike,13562,elite,19483,"[19483, 24766, 14139]",0.1470440671765955,0.27214225630190897,0,0,0.2951127819548872,0.6074561403508771,0.09743107769423559
2025,5,3,regular,early,jonescurtisw,13562,elite,24766,"[24766, 18417, 17488]",0.13666286198346336,0.28266228535099075,0,0,0.33521303258145363,0.6160714285714286,0.048715538847117795
2025,5,3,regular,early,jtsalvetti,19483,normie,19483,"[19483, 14139, 24766]",0.09441175334049964,0.18940554410070332,1,1,0.412972972972973,0.5145945945945947,0.07243243243243244
2025,5,3,regular,early,Kbhoff,18417,elite,19483,"[19483, 24766, 14139]",0.11796019179661188,0.24414050624786593,0,0,0.42527348777348783,0.5154440154440154,0.05928249678249678
2025,5,3,regular,early,kbreardonPGA,14609,longshot,19483,"[19483, 18417, 24766]",0.04438247343193747,0.1054657533106233,0,0,0.44805194805194803,0.40259740259740256,0.14935064935064934
2025,5,3,regular,early,Koronin,19483,normie,17511,"[17511, 19483, 13562]",0.05120045285111036,0.11217413841737156,0,1,0.2532467532467532,0.5974025974025974,0.14935064935064934
2025,5,3,regular,early,kotsko,16841,longshot,17488,"[17488, 19483, 23602]",0.040378155337926054,0.08379581119225116,0,0,0.14935064935064934,0.5974025974025974,0.2532467532467532
2025,5,3,regular,early,Kuzoben,11276,longshot,14139,"[14139, 17511, 24766]",0.03934349734065044,0.09665738794364596,0,0,0.551948051948052,0.2987012987012987,0.14935064935064934
2025,5,3,regular,early,kylemendel,23475,longshot,19483,"[19483, 17488, 24766]",0.06357168818056481,0.14656989950463795,0,0,0.2532467532467532,0.5974025974025974,0.14935064935064934
2025,5,3,regular,early,linkcalhoun,18634,longshot,19483,"[19483, 24766, 17646]",0.048283653064223775,0.11463095369881823,0,0,0.17763157894736842,0.5,0.3223684210526316
2025,5,3,regular,early,MasterJ12thMan,19483,normie,24766,"[24766, 18417, 19483]",0.04435571024122121,0.10733361120716618,0,1,0.3466666666666667,0.48000000000000004,0.17333333333333334
2025,5,3,regular,early,mp925,24766,normie,17511,"[17511, 24766, 13562]",0.04085244288759917,0.10941048755932767,0,1,0.44805194805194803,0.40259740259740256,0.14935064935064934
2025,5,3,regular,early,MVVPP2024,13562,elite,14139,"[14139, 17488, 24766]",0.03267759136019041,0.09140253815241667,0,0,0.44805194805194803,0.40259740259740256,0.14935064935064934
2025,5,3,regular,early,MWalker9,24766,normie,24766,"[24766, 17511, 19483]",0.04774452494688611,0.11079102589848751,1,1,0.40259740259740256,0.44805194805194803,0.14935064935064934
2025,5,3,regular,early,newcastle21,11276,longshot,24766,"[24766, 17511, 24550]",0.050811819598450055,0.10269471234048584,0,0,0.40259740259740256,0.44805194805194803,0.14935064935064934
2025,5,3,regular,early,Nikopmelis,23014,normie,24766,"[24766, 19483, 14139]",0.04728639597994622,0.11179854825703751,0,0,0.40259740259740256,0.44805194805194803,0.14935064935064934
2025,5,3,regular,early,NinnaNation,18417,elite,23014,"[23014, 17511, 13562]",0.060945393258860746,0.13953280585309688,0,0,0.2532467532467532,0.5974025974025974,0.14935064935064934
2025,5,3,regular,early,one007,13562,elite,19483,"[19483, 17488, 23838]",0.04330459269088682,0.11644652019655752,0,0,0.2550125313283208,0.45128446115288223,0.29370300751879697
2025,5,3,regular,early,OrangeBirds8,23475,longshot,17488,"[17488, 23475, 27364]",0.03171247829100165,0.07398193678473874,0,1,0.2532467532467532,0.44805194805194803,0.2987012987012987
2025,5,3,regular,early,pangomango,19483,normie,19483,"[19483, 17488, 17511]",0.10770700000250687,0.19565362144276374,1,1,0.23637218045112782,0.674812030075188,0.08881578947368421
2025,5,3,regular,early,pbyrne11,24766,normie,17511,"[17511, 24766, 23014]",0.07708879308771165,0.17948822017425986,0,1,0.23637218045112782,0.6447368421052632,0.11889097744360902
2025,5,3,regular,early,picksixer360,23475,longshot,17511,"[17511, 14139, 23014]",0.062197709097342735,0.1583846623090242,0,0,0.35757575757575755,0.4496969696969697,0.19272727272727275
2025,5,3,regular,early,Pjh5165,14139,elite,17488,"[17488, 19483, 24550]",0.06145641542084668,0.11811483821537216,0,0,0.2987012987012987,0.551948051948052,0.14935064935064934
2025,5,3,regular,early,Rjsut727,26096,longshot,19483,"[19483, 17488, 18417]",0.12061720490908687,0.2766993395279498,0,0,0.2850877192982456,0.6461466165413534,0.068765664160401
2025,5,3,regular,early,rnadams480,11276,longshot,24766,"[24766, 17511, 19483]",0.06057955331719956,0.14226152404256712,0,0,0.2532467532467532,0.5974025974025974,0.14935064935064934
2025,5,3,regular,early,Sandell,24766,normie,19483,"[19483, 24766, 14139]",0.08782870524019754,0.24044085973841797,0,1,0.3825187969924812,0.4899749373433584,0.1275062656641604
2025,5,3,regular,early,Skibasher,11276,longshot,24766,"[24766, 14139, 17511]",0.07027003865980087,0.18877071473102686,0,0,0.39540816326530615,0.46190476190476193,0.14268707482993198
2025,5,3,regular,early,strokes3410,13126,longshot,24766,"[24766, 19483, 17511]",0.08456860971788753,0.1992699715632993,0,0,0.362468671679198,0.5300751879699248,0.1074561403508772
2025,5,3,regular,early,Sullivanchris01,23014,normie,24766,"[24766, 19483, 13562]",0.05527787092913943,0.136639506751169,0,0,0.2532467532467532,0.5974025974025974,0.14935064935064934
2025,5,3,regular,early,thorrr,13562,elite,19483,"[19483, 17488, 13562]",0.14445436742681364,0.30214518041000554,0,1,0.26644736842105265,0.674812030075188,0.0587406015037594
2025,5,3,regular,early,tice0101,23014,normie,17511,"[17511, 23014, 24766]",0.1153204929526652,0.2655543185701691,0,1,0.26801801801801806,0.662403474903475,0.06957850707850707
2025,5,3,regular,early,Tiger4040,13126,longshot,17511,"[17511, 23014, 24766]",0.13592479148733597,0.3130008765660381,0,0,0.28537414965986396,0.6154761904761905,0.09914965986394558
2025,5,3,regular,early,vegatime99,19483,normie,19483,"[19483, 17488, 17646]",0.0569921291172487,0.1349692872778236,1,1,0.47425997425997424,0.35569498069498073,0.17004504504504503
2025,5,3,regular,early,Walshy0104,23014,normie,19483,"[19483, 17488, 24766]",0.13151614426413807,0.3067994094577954,0,0,0.27647243107769426,0.6160714285714286,0.1074561403508772
2025,5,3,regular,early,zjb23,19483,normie,17511,"[17511, 23014, 24766]",0.1080912086440089,0.24959664789080896,0,0,0.17763157894736842,0.7335526315789473,0.08881578947368421
2025,6,7,signature,early,9thGreenAtNine,18417,elite,15466,"[15466, 13562, 12294]",0.1164371481597233,0.32144965110863394,0,0,0.3516483516483516,0.5567765567765568,0.09157509157509158
2025,6,7,signature,early,AKsREVENGE,10091,elite,10091,"[10091, 23323, 17780]",0.11821169294530572,0.2810794089537752,1,1,0.5347985347985349,0.3882783882783883,0.07692307692307693
2025,6,7,signature,early,AndinoSmiles,18417,elite,11676,"[11676, 23838, 14636]",0.06358879435104164,0.18234041511403595,0,0,0.5,0.3611111111111111,0.1388888888888889
2025,6,7,signature,early,BigBoKnows,17786,longshot,14609,"[14609, 6430, 14459]",0.04503687130512695,0.13379217472527064,0,0,0.1388888888888889,0.3611111111111111,0.5
2025,6,7,signature,early,BigCat97,23604,longshot,14636,"[14636, 17780, 10091]",0.07646737998202459,0.22421172519653443,0,0,0.43886743886743884,0.4517374517374517,0.1093951093951094
2025,6,7,signature,early,Caleb2023,17488,normie,23838,"[23838, 17488, 11676]",0.07637319234407952,0.21899434377485116,0,1,0.38888888888888884,0.4722222222222222,0.1388888888888889
2025,6,7,signature,early,Cdimming,10091,elite,22085,"[22085, 15466, 12294]",0.08768943324778966,0.2121986082960025,0,0,0.5,0.3611111111111111,0.1388888888888889
2025,6,7,signature,early,Dreamweaver816,10091,elite,14636,"[14636, 17780, 23323]",0.101885681122165,0.2925971668497577,0,0,0.3408521303258145,0.5964912280701754,0.06265664160401002
