season,league_id,event_name,event_date,event_key,event_id,entry_id,username,player_name,dg_id,raw_winnings
2025,2025_small,Sony Open in Hawaii,2025-01-09,Sony Open in Hawaii_2025-01-09,6,k6hy553,thorrr,Tom Kim,24766.0,18444.0
2025,2025_small,Sony Open in Hawaii,2025-01-09,Sony Open in Hawaii_2025-01-09,6,gkhw4xy,tice0101,Hideki Matsuyama,13562.0,132675.0
2025,2025_small,Sony Open in Hawaii,2025-01-09,Sony Open in Hawaii_2025-01-09,6,qzhkdgm,Tiger4040,Russell Henley,14578.0,195025.0
2025,2025_small,Sony Open in Hawaii,2025-01-09,Sony Open in Hawaii_2025-01-09,6,wrh834r,vegatime99,Hideki Matsuyama,13562.0,132675.0
2025,2025_small,Sony Open in Hawaii,2025-01-09,Sony Open in Hawaii_2025-01-09,6,53h86q4,Walshy0104,Russell Henley,14578.0,195025.0
2025,2025_small,Sony Open in Hawaii,2025-01-09,Sony Open in Hawaii_2025-01-09,6,x0h77jq,zjb23,Robert MacIntyre,23323.0,20387.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,ykh55y6,9thGreenAtNine,Cameron Young,26651.0,0.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,53h8379,AKsREVENGE,Justin Thomas,14139.0,959200.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,ykh50k3,AndinoSmiles,Justin Thomas,14139.0,959200.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,vnhodz8,BigBoKnows,Cameron Young,26651.0,0.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,ooh8wv8,BigCat97,Si Woo Kim,14609.0,21032.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,43hxj44,Caleb2023,Sam Burns,19483.0,57640.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,53h00jr,Cdimming,Sam Burns,19483.0,57640.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,43hx430,Dreamweaver816,Justin Thomas,14139.0,959200.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,qzhk4d9,Enicola0922,Sam Burns,19483.0,57640.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,78hzo75,GlizzyAtTheTurn,Sam Burns,19483.0,57640.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,p8hdx4o,golfprotriplets,Justin Thomas,14139.0,959200.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,64h9ovg,halliam1114,Mac Meissner,28159.0,18304.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,k6hdm7n,JermRussLFG,Sam Burns,19483.0,57640.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,k6hd3vg,JLUDEOBV,Max Greyserman,23465.0,267300.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,0dh97eo,joempike,Sungjae Im,17488.0,0.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,oohnzzy,jonescurtisw,Sam Burns,19483.0,57640.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,78hg7gx,jtsalvetti,Sungjae Im,17488.0,0.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,k6hdexv,Kbhoff,Sungjae Im,17488.0,0.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,zphy5wn,kbreardonPGA,Sungjae Im,17488.0,0.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,p8hdnq8,Koronin,Max Greyserman,23465.0,267300.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,vnh3m0z,kotsko,Tony Finau,11676.0,0.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,nehv68n,Kuzoben,Sam Burns,19483.0,57640.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,p8hde67,kylemendel,Davis Thompson,27364.0,21032.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,r8hryjj,linkcalhoun,J.T. Poston,21554.0,169400.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,x0h7qno,mp925,Sam Burns,19483.0,57640.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,qzhkmpj,MVVPP2024,Sam Burns,19483.0,57640.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,53h0555,MWalker9,Wyndham Clark,23604.0,0.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,78hzx7g,newcastle21,Sam Burns,19483.0,57640.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,78hg6oy,Nikopmelis,Si Woo Kim,14609.0,21032.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,gkh936n,NinnaNation,Davis Thompson,27364.0,21032.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,zphyqd8,one007,Nick Dunlap,28270.0,42093.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,m3hgno7,OrangeBirds8,Christiaan Bezuidenhout,18103.0,0.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,0dh9xrv,pangomango,Tom Kim,24766.0,0.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,jjhmnzj,pbyrne11,Harry Hall,27194.0,83270.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,p8h94mo,picksixer360,Sam Burns,19483.0,57640.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,36h6038,Pjh5165,Tony Finau,11676.0,0.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,qzhy7mq,Rjsut727,Tom Kim,24766.0,0.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,43hxwkx,rnadams480,Si Woo Kim,14609.0,21032.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,0dh4yxe,Sandell,Patrick Cantlay,15466.0,339900.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,jjhk5xo,Skibasher,Max Greyserman,23465.0,267300.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,43hq9ex,strokes3410,Adam Hadwin,13965.0,0.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,0dh9x7r,Sullivanchris01,Max Greyserman,23465.0,267300.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,k6hy553,thorrr,Tony Finau,11676.0,0.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,gkhw4xy,tice0101,Si Woo Kim,14609.0,21032.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,qzhkdgm,Tiger4040,Si Woo Kim,14609.0,21032.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,wrh834r,vegatime99,Justin Thomas,14139.0,959200.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,53h86q4,Walshy0104,Si Woo Kim,14609.0,21032.0
2025,2025_small,The American Express,2025-01-16,The American Express_2025-01-16,2,x0h77jq,zjb23,Cameron Young,26651.0,0.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,ykh55y6,9thGreenAtNine,Maverick McNealy,18634.0,22646.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,53h8379,AKsREVENGE,Jason Day,9771.0,52080.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,ykh50k3,AndinoSmiles,Hideki Matsuyama,13562.0,52080.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,vnhodz8,BigBoKnows,Taylor Pendrith,17780.0,302250.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,ooh8wv8,BigCat97,Ludvig Aberg,23950.0,33945.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,43hxj44,Caleb2023,Jason Day,9771.0,52080.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,53h00jr,Cdimming,Jason Day,9771.0,52080.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,43hx430,Dreamweaver816,Max Greyserman,23465.0,25482.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,qzhk4d9,Enicola0922,Sahith Theegala,23014.0,22646.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,78hzo75,GlizzyAtTheTurn,Jason Day,9771.0,52080.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,p8hdx4o,golfprotriplets,Keegan Bradley,13872.0,132732.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,64h9ovg,halliam1114,Sahith Theegala,23014.0,22646.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,k6hdm7n,JermRussLFG,Sahith Theegala,23014.0,22646.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,k6hd3vg,JLUDEOBV,Jason Day,9771.0,52080.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,0dh97eo,joempike,Max Greyserman,23465.0,25482.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,oohnzzy,jonescurtisw,Jason Day,9771.0,52080.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,78hg7gx,jtsalvetti,Jason Day,9771.0,52080.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,k6hdexv,Kbhoff,Hideki Matsuyama,13562.0,52080.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,zphy5wn,kbreardonPGA,Ludvig Aberg,23950.0,33945.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,p8hdnq8,Koronin,Taylor Pendrith,17780.0,302250.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,vnh3m0z,kotsko,Jason Day,9771.0,52080.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,nehv68n,Kuzoben,Taylor Pendrith,17780.0,302250.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,p8hde67,kylemendel,Keegan Bradley,13872.0,132732.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,r8hryjj,linkcalhoun,Sungjae Im,17488.0,418500.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,k6hy7vy,MasterJ12thMan,Sahith Theegala,23014.0,22646.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,x0h7qno,mp925,Maverick McNealy,18634.0,22646.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,qzhkmpj,MVVPP2024,Ludvig Aberg,23950.0,33945.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,53h0555,MWalker9,Max Greyserman,23465.0,25482.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,78hzx7g,newcastle21,Jason Day,9771.0,52080.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,78hg6oy,Nikopmelis,Hideki Matsuyama,13562.0,52080.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,gkh936n,NinnaNation,Kurt Kitayama,21891.0,0.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,zphyqd8,one007,Stephan Jaeger,16394.0,0.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,m3hgno7,OrangeBirds8,Jason Day,9771.0,52080.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,0dh9xrv,pangomango,Max Greyserman,23465.0,25482.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,jjhmnzj,pbyrne11,Taylor Pendrith,17780.0,302250.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,36h6038,Pjh5165,Sahith Theegala,23014.0,22646.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,qzhy7mq,Rjsut727,Ludvig Aberg,23950.0,33945.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,43hxwkx,rnadams480,Max Homa,17538.0,0.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,0dh4yxe,Sandell,Max Greyserman,23465.0,25482.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,jjhk5xo,Skibasher,Max Homa,17538.0,0.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,43hq9ex,strokes3410,Jason Day,9771.0,52080.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,0dh9x7r,Sullivanchris01,Jason Day,9771.0,52080.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,k6hy553,thorrr,Keegan Bradley,13872.0,132732.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,gkhw4xy,tice0101,Ludvig Aberg,23950.0,33945.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,qzhkdgm,Tiger4040,Jason Day,9771.0,52080.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,wrh834r,vegatime99,Jason Day,9771.0,52080.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,53h86q4,Walshy0104,Hideki Matsuyama,13562.0,52080.0
2025,2025_small,Farmers Insurance Open,2025-01-22,Farmers Insurance Open_2025-01-22,4,x0h77jq,zjb23,Maverick McNealy,18634.0,22646.0
2025,2025_small,AT&T Pebble Beach Pro-Am,2025-01-30,AT&T Pebble Beach Pro-Am_2025-01-30,5,ykh55y6,9thGreenAtNine,Ludvig Aberg,23950.0,0.0
2025,2025_small,AT&T Pebble Beach Pro-Am,2025-01-30,AT&T Pebble Beach Pro-Am_2025-01-30,5,53h8379,AKsREVENGE,Patrick Cantlay,15466.0,99000.0
2025,2025_small,AT&T Pebble Beach Pro-Am,2025-01-30,AT&T Pebble Beach Pro-Am_2025-01-30,5,ykh50k3,AndinoSmiles,Collin Morikawa,22085.0,272000.0
2025,2025_small,AT&T Pebble Beach Pro-Am,2025-01-30,AT&T Pebble Beach Pro-Am_2025-01-30,5,vnhodz8,BigBoKnows,Justin Rose,6093.0,1160000.0
2025,2025_small,AT&T Pebble Beach Pro-Am,2025-01-30,AT&T Pebble Beach Pro-Am_2025-01-30,5,ooh8wv8,BigCat97,Collin Morikawa,22085.0,272000.0
2025,2025_small,AT&T Pebble Beach Pro-Am,2025-01-30,AT&T Pebble Beach Pro-Am_2025-01-30,5,43hxj44,Caleb2023,Patrick Cantlay,15466.0,99000.0
2025,2025_small,AT&T Pebble Beach Pro-Am,2025-01-30,AT&T Pebble Beach Pro-Am_2025-01-30,5,53h00jr,Cdimming,Justin Thomas,14139.0,48600.0
2025,2025_small,AT&T Pebble Beach Pro-Am,2025-01-30,AT&T Pebble Beach Pro-Am_2025-01-30,5,43hx430,Dreamweaver816,Ludvig Aberg,23950.0,0.0
2025,2025_small,AT&T Pebble Beach Pro-Am,2025-01-30,AT&T Pebble Beach Pro-Am_2025-01-30,5,qzhk4d9,Enicola0922,Ludvig Aberg,23950.0,0.0
2025,2025_small,AT&T Pebble Beach Pro-Am,2025-01-30,AT&T Pebble Beach Pro-Am_2025-01-30,5,78hzo75,GlizzyAtTheTurn,Patrick Cantlay,15466.0,99000.0
2025,2025_small,AT&T Pebble Beach Pro-Am,2025-01-30,AT&T Pebble Beach Pro-Am_2025-01-30,5,p8hdx4o,golfprotriplets,Patrick Cantlay,15466.0,99000.0
2025,2025_small,AT&T Pebble Beach Pro-Am,2025-01-30,AT&T Pebble Beach Pro-Am_2025-01-30,5,64h9ovg,halliam1114,Sungjae Im,17488.0,99000.0
2025,2025_small,AT&T Pebble Beach Pro-Am,2025-01-30,AT&T Pebble Beach Pro-Am_2025-01-30,5,k6hdm7n,JermRussLFG,Justin Thomas,14139.0,48600.0
2025,2025_small,AT&T Pebble Beach Pro-Am,2025-01-30,AT&T Pebble Beach Pro-Am_2025-01-30,5,k6hd3vg,JLUDEOBV,Patrick Cantlay,15466.0,99000.0
2025,2025_small,AT&T Pebble Beach Pro-Am,2025-01-30,AT&T Pebble Beach Pro-Am_2025-01-30,5,0dh97eo,joempike,Patrick Cantlay,15466.0,99000.0
2025,2025_small,AT&T Pebble Beach Pro-Am,2025-01-30,AT&T Pebble Beach Pro-Am_2025-01-30,5,oohnzzy,jonescurtisw,Patrick Cantlay,15466.0,99000.0
2025,2025_small,AT&T Pebble Beach Pro-Am,2025-01-30,AT&T Pebble Beach Pro-Am_2025-01-30,5,78hg7gx,jtsalvetti,Patrick Cantlay,15466.0,99000.0
2025,2025_small,AT&T Pebble Beach Pro-Am,2025-01-30,AT&T Pebble Beach Pro-Am_2025-01-30,5,k6hdexv,Kbhoff,Sahith Theegala,23014.0,43000.0
2025,2025_small,AT&T Pebble Beach Pro-Am,2025-01-30,AT&T Pebble Beach Pro-Am_2025-01-30,5,zphy5wn,kbreardonPGA,Jason Day,9771.0,368500.0
2025,2025_small,AT&T Pebble Beach Pro-Am,2025-01-30,AT&T Pebble Beach Pro-Am_2025-01-30,5,p8hdnq8,Koronin,Ludvig Aberg,23950.0,0.0
2025,2025_small,AT&T Pebble Beach Pro-Am,2025-01-30,AT&T Pebble Beach Pro-Am_2025-01-30,5,vnh3m0z,kotsko,Tom Hoge,15575.0,272000.0
2025,2025_small,AT&T Pebble Beach Pro-Am,2025-01-30,AT&T Pebble Beach Pro-Am_2025-01-30,5,nehv68n,Kuzoben,Collin Morikawa,22085.0,272000.0
2025,2025_small,AT&T Pebble Beach Pro-Am,2025-01-30,AT&T Pebble Beach Pro-Am_2025-01-30,5,p8hde67,kylemendel,Justin Thomas,14139.0,48600.0
2025,2025_small,AT&T Pebble Beach Pro-Am,2025-01-30,AT&T Pebble Beach Pro-Am_2025-01-30,5,r8hryjj,linkcalhoun,Ludvig Aberg,23950.0,0.0
2025,2025_small,AT&T Pebble Beach Pro-Am,2025-01-30,AT&T Pebble Beach Pro-Am_2025-01-30,5,k6hy7vy,MasterJ12thMan,Jason Day,9771.0,368500.0
2025,2025_small,AT&T Pebble Beach Pro-Am,2025-01-30,AT&T Pebble Beach Pro-Am_2025-01-30,5,x0h7qno,mp925,Jason Day,9771.0,368500.0
2025,2025_small,AT&T Pebble Beach Pro-Am,2025-01-30,AT&T Pebble Beach Pro-Am_2025-01-30,5,qzhkmpj,MVVPP2024,Jason Day,9771.0,368500.0
2025,2025_small,AT&T Pebble Beach Pro-Am,2025-01-30,AT&T Pebble Beach Pro-Am_2025-01-30,5,53h0555,MWalker9,Justin Thomas,14139.0,48600.0
2025,2025_small,AT&T Pebble Beach Pro-Am,2025-01-30,AT&T Pebble Beach Pro-Am_2025-01-30,5,78hzx7g,newcastle21,Justin Thomas,14139.0,48600.0
2025,2025_small,AT&T Pebble Beach Pro-Am,2025-01-30,AT&T Pebble Beach Pro-Am_2025-01-30,5,78hg6oy,Nikopmelis,Patrick Cantlay,15466.0,99000.0
2025,2025_small,AT&T Pebble Beach Pro-Am,2025-01-30,AT&T Pebble Beach Pro-Am_2025-01-30,5,gkh936n,NinnaNation,Ludvig Aberg,23950.0,0.0
2025,2025_small,AT&T Pebble Beach Pro-Am,2025-01-30,AT&T Pebble Beach Pro-Am_2025-01-30,5,zphyqd8,one007,Justin Thomas,14139.0,48600.0
2025,2025_small,AT&T Pebble Beach Pro-Am,2025-01-30,AT&T Pebble Beach Pro-Am_2025-01-30,5,m3hgno7,OrangeBirds8,Patrick Cantlay,15466.0,99000.0
