dg_id,player_name,n_rounds,skill_dist,skill_acc,skill_app,skill_arg,skill_putt
493,"Duke, Ken",83,272.40994428695217,0.742021562786048,-0.23155939759810434,0.005197071437270332,-0.5058649572105833
653,"Singh, Vijay",105,284.60423870733604,0.5945813667674841,-0.15642295971520548,0.0752076637938122,-0.9605787852583638
863,"Daly, John",41,286.2716789727399,0.5709293889276446,-1.383320204161496,-0.4519526671364537,-0.9058181708831152
874,"Els, Ernie",105,278.575531480535,0.5444315511057518,-0.3676550844340615,0.165273275325795,-0.008000483892667772
889,"Estes, Bob",44,270.5408437173309,0.6304339231327716,-0.4388050829218784,0.12691007359714343,-0.26956698953443536
1435,"Poulter, Ian",150,283.98955925183157,0.6233487599280237,-0.1540309923623658,0.2895901194354228,0.6062466604105605
1547,"Mickelson, Phil",150,290.31103970853377,0.5848075043853266,-0.03861754590293576,-0.027717523384522026,-0.1226706953685049
1804,"Choi, K.J.",150,268.8523766105094,0.6727679191737183,-0.10933762031137517,0.08040034823148537,-0.18402536696419308
1805,"Johnson, Richard S.",29,275.28296821036315,0.6037876014155733,-1.2403231028891628,-0.21947596866026442,0.009775195515533507
2035,"Chopra, Daniel",36,284.38835225915466,0.5319812168785512,-1.3867249909416803,0.15419967750351185,0.06979114385906589
2881,"Furyk, Jim",150,268.8182971730798,0.6820872115764589,0.43725714706242974,0.07329720708748874,0.03454790067861605
3464,"Love III, Davis",112,276.8938938913984,0.6266257886825,-0.44019739218281145,-0.20461471050411334,-0.4477241789239543
3846,"Jacobson, Freddie",61,281.14371777923145,0.5790796403441483,-0.3801762430428977,-0.11766373584092185,-0.02076096372825754
4052,"Westwood, Lee",116,289.51846305458673,0.6295145086757368,0.0054098019756004916,-0.19915610889587024,-0.08485643816878091
4107,"Wilson, Mark",47,273.2137110584043,0.7037803594917409,-0.8930708910724159,0.058270269889966524,-0.2624764621079957
4163,"Donald, Luke",150,276.03431292467036,0.5720739058583586,0.2869772572496591,0.1513653339963209,0.2215793551647696
4377,"Micheel, Shaun",25,271.41486296672133,0.6262015172867469,-1.383280686782616,-0.3893223138757722,-0.660122548376709
4425,"Cejka, Alex",150,274.4838571238655,0.6852451298626904,-0.14705666786929644,0.1626290197847301,-0.25670129999281843
4818,"Stricker, Steve",141,278.10022425347825,0.6829395359108856,-0.001052611676785463,0.41275948535537366,0.05179296489827325
4871,"Alker, Steven",40,273.5620553651672,0.6553347386605916,-0.2866265260444384,0.3437201347414567,-0.3537059134029713
4884,"Goosen, Retief",80,285.46501695779807,0.5383809838354923,0.2576952141923382,-0.04455096300723402,-0.3748109376435952
4949,"Allenby, Robert",32,278.5333854363328,0.6388774289794874,-0.447037556137532,-0.4578215961296347,-0.58518558870577
