dg_id,player_name,n_rounds,skill_dist,skill_acc,skill_app,skill_arg,skill_putt
12131,"Anderson, Mark",110,284.84416217134356,0.633101312099341,-0.0519939444019362,0.07255800487698515,-0.05638159831659183
12149,"Knost, Colt",51,272.98287008423847,0.6902126612224913,-0.6580771882653641,-0.32242530570811145,0.08303048300118303
12169,"Gainey, Tommy",101,287.15922055591926,0.5863846574290349,-0.4203887401545396,-0.32588187100952354,-0.23519958480790382
12232,"Ishikawa, Ryo",73,283.7195737265003,0.5127561723806703,-0.5382340802519613,-0.03238056876282898,-0.27383397513600355
12294,"Fleetwood, Tommy",150,291.1766845474915,0.6726781237008008,0.526861232606186,0.28458747431892645,0.3298870431473259
12321,"Aphibarnrat, Kiradech",150,287.8959634046184,0.6231512947516203,-0.6075316452554107,-0.12407354517798966,-0.06377677541726175
12333,"Block, Michael",33,276.25550095935336,0.5686925893995406,-1.165493837195596,-1.0339844847599546,-0.1906218831003154
12337,"Kokrak, Jason",150,298.2373808511131,0.6011242913748658,-0.01780275641784329,-0.11845741645449728,0.39482310488010897
12339,"Prugh, Alex",59,293.93800232955067,0.6477850400231263,0.23667439064534407,-0.32656383819449475,-0.3472620024623361
12359,"Stallings, Scott",150,289.9628746543158,0.5471171281930822,0.04007290746146965,0.1872533121943113,-0.16659203402544448
12414,"Schnell, Brady",41,278.9313019239356,0.6747544803471848,-0.23726272814963872,-0.13624845221268125,0.009114227570962967
12422,"Johnson, Dustin",150,296.63084698854357,0.5786224173107908,0.29765456935528267,0.011824277755095078,0.1687855095685345
12423,"Kirk, Chris",150,293.39327434864845,0.6234719767827718,0.3012020268674994,0.11407154303844232,-0.2771154355237265
12424,"Summerhays, Daniel",112,279.4213684606618,0.5409290492338427,-0.7846529563292061,-0.16805321729632003,0.44557040329819014
12425,"Todd, Brendon",150,275.1852961081984,0.6151375901714103,-0.7856300102128391,0.2531700312961089,0.4117187135222645
12426,"Waring, Paul",28,297.25808409221077,0.5611705089642507,-0.5482250133207807,-0.4603064241149246,-0.4955289306126268
12451,"Wood, Chris",20,280.8645435438668,0.5701623988370575,-0.3709885173019475,-0.17076211281474787,0.38147437612635715
12477,"McGirt, William",150,279.7925726697116,0.6423935894498545,-0.24967297042191,0.1902309383091738,-0.0682306613076248
12577,"Woodland, Gary",150,298.7774890687918,0.5810522842986332,0.3789700713452235,-0.4095769509453785,0.08404889309428108
12643,"Castro, Roberto",132,278.5317473461833,0.6750285642646962,0.2578219951601712,0.07258884179421697,-0.37111963680027166
12669,"Lahiri, Anirban",150,291.6547819981793,0.6178884153296085,-0.1924207475410344,0.08847398100084228,-0.11057934068878969
12689,"Fathauer, Derek",145,280.3086466377151,0.5748268424418669,-0.49646612165999104,-0.08545037687524104,0.17612264939112618
12734,"Scrivener, Jason",28,292.64938128302447,0.6205640990642466,-0.2639878162327894,0.03903734721750951,0.4772726638858141
12808,"Grillo, Emiliano",150,289.30308144661416,0.6692820871643221,0.3745232170362063,-0.2737155287167402,0.13401007047486835
12846,"Herman, Jim",150,283.7063185800432,0.6757924028335477,-0.3366252343914996,-0.37655142501387506,-0.5103031990829705
12855,"Rodriguez, Jose de Jesus",53,287.0363197203575,0.5953528941829578,-0.6125423575493041,0.11554472872789964,0.004414256163955296
12909,"Campos, Rafael",150,294.77551974614,0.5512858313381381,-0.39973565300655567,-0.2702428009204349,-0.16778066869551336
12920,"Willett, Danny",150,288.4891497359125,0.5884211256604203,-0.5608376972427859,0.13941668521340073,0.1941754369133184
12946,"Thompson, Michael",150,282.3646527972369,0.6524305461195279,-0.11558876034216467,0.07044877199595832,0.1478908086589787
12965,"Fowler, Rickie",150,292.9007561946396,0.6510909186149745,0.037126281254792795,0.015028783836006573,0.13156353643401916
13022,"Stuard, Brian",150,272.1075258498304,0.6485699432666391,-0.06148194755792748,0.16992994114865073,0.0418261714507709
13026,"Zhang, Xinjun",150,286.1686561848045,0.5852965291415237,-0.16681489426234472,-0.06463753076110437,-0.24590495054374079
13118,"Beljan, Charlie",46,296.20851198714814,0.6622448919292226,-0.7694604183455603,-0.5954533185701832,-0.9896650103828338
13126,"Taylor, Nick",150,288.35315163039377,0.6540406296837653,0.22229451936731254,0.10296853543483832,-0.04740450083040802
13127,"Tway, Kevin",150,295.61184369682115,0.5710605893285965,-0.46740459180554705,-0.04439367190250043,0.15613867789555372
13305,"Chappell, Kevin",150,295.95163973717524,0.5523551698931265,-0.17683076308826146,0.006940877860398341,-0.05444297193180372
13342,"Gibson, Rhein",74,284.9369772442473,0.5405052926524024,-0.8391694704615422,0.11691197606595569,0.5643692282811955
13367,"Merritt, Troy",150,288.49056265040474,0.6007597055525462,0.09516697931902332,0.07718365670350172,-0.42757855205977424
13404,"Gligic, Michael",150,293.3345386235716,0.5204148240973874,-0.366581294234011,-0.2534669322011675,-0.05951717347392342
13412,"Olesen, Thorbjorn",150,296.2410148313802,0.6298817999405422,0.13187978575675258,0.023597528645341537,0.24078970453868737
13470,"Kizzire, Patton",150,290.09742330123726,0.583598201812328,0.05798705969147868,0.339729272648882,-0.1970119438358281
13485,"Imahira, Shugo",44,282.92716150333507,0.5889589704053823,-0.3527767605339249,-0.10045126070071458,-0.45118675799502905
13497,"Lee, K.H.",150,292.99765572570834,0.6001872394871228,-0.24556540149774603,0.11070793358349,-0.06880276704982113
13508,"Vegas, Jhonattan",150,299.32752271802434,0.5408323208316317,0.2336853446147086,-0.1504899835195918,-0.37572521986573293
13531,"Kodaira, Satoshi",150,283.48620918751834,0.7070310584912831,0.04585970999871818,-0.09866042798834584,-0.15274815973075614
13562,"Matsuyama, Hideki",150,293.90608960691026,0.6137016979149167,0.5187768640713722,0.4524451572712824,0.03118383345888681
13760,"Piller, Martin",99,282.3563667756663,0.610871202411785,-0.8929237014124582,-0.09522122110762118,0.2602026582917292
13831,"Knox, Russell",150,282.5100608599892,0.6122612054368465,0.3150165531802087,0.04764949189152014,-0.32252708407260905
13872,"Bradley, Keegan",150,297.07128884431603,0.6279832603030192,0.22124908059843998,0.3032910676353917,-0.07777932674879096
13900,"Lowry, Shane",150,289.5471675550855,0.6213295971859809,0.6301754049627094,-0.0010271285825650062,-0.12404284598207246
13944,"Pieters, Thomas",92,296.137058642233,0.5430009769712935,0.15083589594432695,-0.03988187655709337,-0.10218786989981869
13965,"Hadwin, Adam",150,293.69110697675876,0.6093693534986304,-0.3776073395970895,-0.08408547080427106,0.025599961922532652
13971,"Baker, Chris",71,288.85964303106294,0.6698952234326551,-0.015572536823884067,-0.09092661507267011,-0.3733137983763361
13997,"Svensson, Adam",150,287.41828860438864,0.6483548527619462,0.28809457189054155,0.2478830372569392,-0.520358170053173
14000,"Landry, Andrew",150,284.2386678275263,0.6319137429302556,-1.0313319220607715,-0.28203067803141757,-0.07015594057755635
14002,"Alexander, Tyson",124,293.6838996468708,0.5235922546982333,-0.4468572073338799,0.04940910207435831,0.0740894740664041
14007,"Martin, Ben",150,288.988795389696,0.5976606855369397,0.1760448573226131,-0.11227306855190228,-0.03948705777597965
14012,"Stefani, Shawn",150,282.9659750168811,0.5942106734214013,0.1403393105324766,-0.010998981495650453,-0.1756126397209279
14013,"Tringale, Cameron",150,292.39564540422765,0.5751910346733731,0.2706028112884834,0.09677965830121704,0.2315594505583941
14016,"Campillo, Jorge",72,286.8547633814891,0.5563603987305706,-0.023521458046564497,0.17583103733515104,-0.1434310251594213
14036,"Sucher, Zack",92,291.4058255788562,0.5492212209848477,-0.1598415996102706,-0.027882429492838874,-0.17335928856731672
14050,"Sloan, Roger",150,290.03209125664904,0.6325686550168012,-0.037424841996990796,0.06090597259750097,0.07222340077678636
14081,"Hoag, Bo",150,286.5200090546729,0.60161387267152,-0.05522050466168831,-0.08457845105955844,-0.03888742364487903
14082,"Hoffmann, Morgan",139,280.30634189795313,0.6163414469734183,-0.5596533223190069,0.17916332126338463,0.03407795603192403
14139,"Thomas, Justin",150,298.4872877251831,0.5151004734414232,0.3245773255474165,0.37725601982377155,0.06419783518392112
14140,"Higgs, Harry",150,297.88119484843554,0.5856329659871322,-0.3519610808047714,-0.2859330009537909,0.09777953491383745
14181,"Detry, Thomas",150,296.7837937761549,0.5649593685879933,-0.1622797380709503,-0.1058298248243632,0.19747515118809827
14196,"Meronk, Adrian",48,290.44934862712864,0.5781565627108596,-0.3989774905261008,-0.3180366371175035,-0.032480812550075754
14368,"Janewattananond, Jazz",42,279.04098892296383,0.5361712359506007,-0.4632196329315448,-0.41570356060264996,-0.5053371308153887
14424,"Burmester, Dean",65,302.48480506274154,0.5133359244703012,-0.13635750485946407,0.18282716493360487,-0.16926864654138066
14459,"An, Byeong Hun",150,302.8769040445901,0.5387170500545898,-0.15482607090134182,0.15269228215795966,-0.3075335702137283
14502,"Cauley, Bud",150,291.50598621937553,0.624235351058414,0.244306694488569,0.07947480488582295,-0.026183600516402616
14509,"Dahmen, Joel",150,289.90436733358035,0.6839949328318291,0.21790901508099686,-0.11782499192742323,-0.4907554257412463
14577,"English, Harris",150,293.41741569192664,0.6394370698217511,-0.036943550771812564,0.11157905969129284,0.4656802961478427
14578,"Henley, Russell",150,285.0664203421196,0.6994975635494501,0.5071226627827937,0.3516820223785803,0.23992194000636613
14606,"Huh, John",150,283.4768725558486,0.6334252488846736,-0.11886958940276873,0.12937543694435175,-0.15656129325043505
14609,"Kim, Si Woo",150,292.99106207324616,0.6752854333651087,0.4969877553305239,0.25961731623293904,-0.32255726855468136
14636,"Spieth, Jordan",150,299.3102437788435,0.5973902234825879,-0.04091517067089773,0.11678628391620485,-0.006780295844161843
14655,"Murray, Grayson",150,294.08002949877454,0.6095537617796296,-0.06936703319326534,-0.11476863872543495,-0.4600854186027085
14666,"Johnston, Andrew",22,291.3483947635521,0.6277132128974522,-0.48731845483450237,-0.7064671902841196,-0.48402112953977205
14696,"Wilcox, Willy",26,284.75214149845186,0.5899084373348449,-0.20213857929653828,0.07700807583190493,-0.6405937637416995
14698,"Bramlett, Joseph",150,303.6424304006539,0.5479439142760661,0.20707023455747406,0.2921204797670386,-0.5764232950435624
14699,"Curran, Jon",43,271.9256585912489,0.5895047406684734,-0.08915539436522968,-0.021744793603234485,-0.3104806702200917
14700,"Langley, Scott",68,268.80501042721545,0.7156422675476265,-0.4613871643435039,0.19070085190402053,-0.02864810000950141
14704,"Putnam, Andrew",150,274.0127622488626,0.683509734915191,0.24995486483069676,0.4154590556405311,0.38386533101636405
14706,"Swafford, Hudson",150,293.2286768501415,0.6010084266536041,0.16460661905477786,-0.5546266221850915,-0.0075132855748311494
14735,"Ortiz, Carlos",150,293.76098259016294,0.5700847252771919,-0.06355471391872305,-0.08497731437962969,-0.058966841815943444
14775,"Bjork, Alexander",71,278.4909730295508,0.6649146117561975,-0.022349238705917422,-0.13686137510602384,0.21917866827110782
14776,"Cappelen, Sebastian",73,295.111568398735,0.50439973898822,-0.8546841508045017,-0.4027156460226947,0.048352784599328284
14795,"Canter, Laurie",38,294.74429592711897,0.6177304210121615,-0.25151097781003445,-0.24798006895625563,-0.27992652857260075
14796,"Hatton, Tyrrell",150,300.61419231638905,0.617445995579134,0.4472600373271527,0.29674020067973667,0.29974070932604835
14797,"Chin, John",46,292.85902645668443,0.6242408796231061,-0.6905102702582353,-0.3453528041594619,-0.1894910964832267
14799,"Barnes, Erik",83,294.1333247610315,0.5117693333744149,-0.44408872557523366,-0.04014805645044388,0.028784090910139688
14815,"Lingmerth, David",150,275.1971787757955,0.6649740803537383,-0.18466408643577611,-0.0774301534752366,0.0035703125350518665
14837,"Randolph, Jonathan",104,279.28994409781103,0.6144091330017869,-0.5001259068717816,-0.12953237223420028,0.14646009089412246
14838,"Reed, Patrick",150,289.10788914309893,0.6258806977093954,0.05030190354489966,0.40839963577060784,0.4865490600249315
14852,"Streb, Robert",150,290.28532149351247,0.5769937210604047,-0.25634836566429225,0.11124774117016781,-0.2018698954091562
14926,"Malnati, Peter",150,294.6851866640113,0.47780482045602607,-0.4645707621019255,0.18971131112491105,0.1742431314855562
14967,"Hadley, Chesson",150,295.06322274485007,0.6209916024333044,-0.1938316324481208,-0.3360298262986237,0.2323245742470938
14975,"Otaegui, Adrian",30,279.4576518664378,0.6300218585254389,-0.5812013608682107,0.1925615641244379,-0.333783587714556
15004,"Kim, Chan",150,294.8148078011359,0.6000391501660617,0.2753832327876486,0.19098153971020626,-0.37690930628861496
15016,"Schwab, Matthias",150,286.92890856862505,0.5754730902856897,-0.28409885044511013,0.25341470602366684,-0.3474783509894002
15113,"Pepperell, Eddie",30,278.25255982474323,0.5949130072334599,0.09231585274319477,-0.024704355240943155,-0.1852771351569323
15162,"Drewitt, Brett",89,281.236755549683,0.572586746067217,-0.19739721540824243,0.06637971242393294,-0.3810069466923724
15164,"Lewis, Tom",112,293.6128150278613,0.5731258001599223,-0.11439458871190533,-0.18451355531993147,-0.11154022618740295
15229,"Stone, Brandon",34,301.25982626062864,0.5108713291128321,-0.7357207829769429,-0.6832218624210677,-0.30874769428161686
15239,"Ledesma, Nelson",61,284.6890788374342,0.5853815583961365,-0.40957334481348606,-0.18496281869516853,-0.31701983249911986
15310,"Li, Haotong",87,294.9681546199898,0.5433973460719113,0.07680437667281344,-0.2883052056916162,0.06667983458669458
15318,"Loupe, Andrew",63,294.7114006848881,0.46269786584303385,-0.5196247435999529,-0.5434125925726521,-0.4931352058264576
15326,"Sullivan, Andy",37,293.8620883858637,0.5957503940584491,-0.29321733977784004,-0.20109127442023353,0.5320629093023777
15330,"Griffin, Lanto",150,288.94310564180074,0.6093095539662872,0.10699567364214116,-0.18141312334088788,-0.029591722778069048
15394,"Diaz, Roberto",125,282.0853024699805,0.6724641230694546,-0.37717581553020024,0.04987311371045785,0.0520327346631187
15427,"Harkins, Brandon",150,295.28987373163653,0.6064707857080869,-0.023551783138389584,-0.012646158143423153,-0.136169174541471
15466,"Cantlay, Patrick",150,298.6193228446209,0.5772650710669156,0.4583580752667722,0.06323503818829082,0.07643112707729444
