dg_id,target_season,player_name_latest,total_rounds_hist,raw_sg,wgh_sg,dec_raw_sg,dec_wgh_sg,avg_round_score
15470,2025,"Hossler, Beau",187,0.7425401069518716,0.7274436224017795,0.7498834919834572,0.7540114499457171,69.60655737704919
14792,2025,"Saddier, Adrien",164,0.7221463414634146,0.6764086114974035,0.7543104922084781,0.7405050117640846,70.36585365853658
29433,2025,"Bridgeman, Jacob",84,0.6240238095238095,0.713066791780043,0.6439015991216943,0.735780975822249,69.35714285714286
17780,2025,"Pendrith, Taylor",172,0.6033023255813954,0.6126093066251707,0.695414531036165,0.7247615470307179,69.91071428571429
25601,2025,"Jordan, Matthew",174,0.6398563218390805,0.6558252507218887,0.6891844738839348,0.7243166727423761,70.64367816091954
14735,2025,"Ortiz, Carlos",86,0.6852441860465116,0.7171477473100514,0.6771217629046034,0.7192641113354366,69.13953488372093
21074,2025,"Nakajima, Keita",82,0.6478048780487805,0.6921805850206277,0.6601309012629956,0.7110760375289138,70.54878048780488
28615,2025,"Bairstow, Sam",113,0.7036991150442478,0.7688232829622451,0.6410902115002091,0.7084151951452289,70.41592920353982
14609,2025,"Kim, Si Woo",184,0.7066195652173913,0.6949656683905634,0.6951819936472827,0.6968225686169388,69.81111111111112
17646,2025,"Fitzpatrick, Matthew",177,0.7830282485875707,0.7411588762126616,0.7258628354923601,0.6930812249459692,69.95953757225433
19898,2025,"Paul, Yannik",192,0.8816354166666667,0.7187921207215667,0.8052453233462401,0.6909266953317611,70.24479166666667
24550,2025,"Ghim, Doug",177,0.6435310734463277,0.6235007338884677,0.6892298155170705,0.6899993169920079,69.45714285714286
26649,2025,"Thorbjornsen, Michael",51,0.5462549019607843,0.6076964555382166,0.6075903002240344,0.6844574611893708,69.3921568627451
21756,2025,"Cole, Eric",219,0.8159863013698629,0.7221393653791106,0.7554534649056884,0.6835072348202188,69.58064516129032
21554,2025,"Poston, J.T.",173,0.6998959537572254,0.6711540971873377,0.6910508122799348,0.6794352101462328,69.70520231213872
19190,2025,"Hoshino, Rikuya",161,0.6498447204968945,0.6710749653090505,0.640337368898723,0.677775794172657,70.79503105590062
15326,2025,"Sullivan, Andy",194,0.5868917525773196,0.6150808359126254,0.6241992511164556,0.6694848987494187,70.73195876288659
14016,2025,"Campillo, Jorge",225,0.7731955555555555,0.6377192937679727,0.7578694114320395,0.6691098744673287,70.24
17381,2025,"Silverman, Ben",92,0.5545652173913044,0.6467003979685344,0.5754855036484098,0.6689258737200422,69.54347826086956
23504,2025,"Hoey, Rico",97,0.5892783505154638,0.6245218602847864,0.6178840385552161,0.6673556833619143,69.42268041237114
16497,2025,"Dean, Joe",83,0.6133734939759037,0.7248409737016693,0.5597340660432684,0.6661582234961687,70.6987951807229
26096,2025,"Bhatia, Akshay",175,0.73748,0.6444484807862001,0.7207811084737523,0.6592126748505224,69.69364161849711
17538,2025,"Homa, Max",167,0.8318203592814373,0.7858061338823037,0.6986831755740994,0.6579614694651198,70.05454545454545
10158,2025,"Luiten, Joost",185,0.8325135135135135,0.6536560002643707,0.7740683068717963,0.6503118456203931,70.44324324324324
17357,2025,"Migliozzi, Guido",171,0.5274853801169591,0.5760798656914172,0.5915063691054759,0.6494455671906838,70.73684210526316
20730,2025,"Perez, Victor",173,0.68821387283237,0.6438101202803114,0.6641358212885993,0.6447902809192428,70.01775147928994
28157,2025,"Vaillant, Tom",85,0.5689411764705883,0.6156362803723058,0.5831778886258778,0.6439806923160402,70.6
7679,2025,"Aiken, Thomas",143,0.5532517482517482,0.6125258389380837,0.5645586801659456,0.6348532720030144,70.76223776223776
11276,2025,"Horschel, Billy",167,0.5192275449101796,0.5439882505524571,0.5895014951539025,0.6323241834535251,70.1840490797546
23602,2025,"Hojgaard, Nicolai",200,0.8555749999999999,0.6981327952732751,0.75204708415197,0.6296232273236256,70.10204081632654
27194,2025,"Hall, Harry",179,0.5369664804469274,0.543557513868672,0.5965122633422916,0.6291880354073115,69.63276836158192
14666,2025,"Johnston, Andrew",51,0.527,0.5873623249794749,0.5529108675476069,0.622464955642066,70.86274509803921
14987,2025,"Laporta, Francesco",134,0.4607835820895523,0.5569544556470966,0.5202863739599308,0.6201695402771377,70.8955223880597
17543,2025,"Kim, Michael",172,0.5889360465116279,0.5611966333220242,0.6108562306463727,0.6099507694982511,69.63690476190476
26991,2025,"Schaper, Jayden Trey",157,0.7144331210191083,0.6297351223941795,0.6411248372024769,0.5914854065655185,70.70063694267516
9531,2025,"Wiesberger, Bernd",131,0.4082137404580153,0.5101907090508166,0.48286861052027813,0.5901158995698129,70.2824427480916
20727,2025,"Coussaud, Ugo",119,0.5066302521008403,0.5993084843264029,0.5056939190044849,0.5888323668805783,70.9327731092437
8825,2025,"Harman, Brian",176,0.5811704545454546,0.5800432887673775,0.577555306787062,0.5855459356368728,69.9034090909091
27164,2025,"Phillips, Chandler",91,0.44132967032967024,0.525395980202332,0.49860723158926157,0.5832727561288392,69.57142857142857
9771,2025,"Day, Jason",148,0.6853716216216217,0.6304033834756507,0.6172563557002316,0.5791572720936125,69.93243243243244
17365,2025,"Mitchell, Keith",169,0.5302248520710059,0.5634938121815741,0.527246331122699,0.5726687884212754,69.86060606060606
14975,2025,"Otaegui, Adrian",203,0.6401034482758621,0.5609366771260389,0.6202245456852103,0.5715727512907288,70.4679802955665
24185,2025,"Mansell, Richard",182,0.5972032967032967,0.5621459103137402,0.5761200998937672,0.560199719088064,70.71428571428571
17536,2025,"Spaun, J.J.",170,0.5423411764705883,0.520271551241846,0.5675064471428388,0.5596188872830264,69.6566265060241
22760,2025,"Hisatsune, Ryo",194,0.8026546391752577,0.627479947317411,0.6933884358860046,0.5589249590425033,69.87628865979381
13508,2025,"Vegas, Jhonattan",104,0.5029038461538462,0.5245916037676754,0.5246806788147105,0.5562512166411359,69.74038461538461
26947,2025,"Jarvis, Casey",139,0.5097769784172661,0.5554869217890417,0.4951886088463673,0.5535841075138679,70.81294964028777
18238,2025,"Ancer, Abraham",104,0.40789423076923076,0.46239907289317467,0.4886851700301864,0.5524786851095979,69.90384615384616
23475,2025,"Novak, Andrew",179,0.4602067039106145,0.45894565361052425,0.5323802279291997,0.5522901467950384,69.63276836158192
13872,2025,"Bradley, Keegan",157,0.5539044585987261,0.5570824966409417,0.5307154719340162,0.5474738961267926,70.1656050955414
14196,2025,"Meronk, Adrian",165,0.7984181818181818,0.6305055437583532,0.6798500924580126,0.5463982747982826,70.18181818181819
7399,2025,"Glover, Lucas",181,0.48708839779005525,0.46923229497707875,0.5404129316083357,0.5402399077030868,69.85635359116021
15556,2025,"Hughes, Mackenzie",170,0.40037058823529414,0.42137179124656365,0.5049475177129271,0.5401388108242042,70.05882352941177
28469,2025,"Highsmith, Joe",76,0.38447368421052636,0.43933486565690577,0.4670184480738201,0.5336580774445392,69.67105263157895
16333,2025,"Hubbard, Mark",210,0.5780142857142857,0.5299250774537065,0.5638598785321434,0.5331710574299683,69.69711538461539
27960,2025,"Van Velzen, Ryan",52,0.4428269230769232,0.5645764279941031,0.4234071454973372,0.5254144173997594,71.3076923076923
12530,2025,"Green, Gavin",188,0.5917553191489362,0.5083291608977092,0.5688738116717404,0.520055175650804,70.70744680851064
16896,2025,"Kruyswijk, Jacques",103,0.388504854368932,0.514708942292316,0.39786245941263176,0.5112805231123885,70.79611650485437
19224,2025,"Micheluzzi, David",105,0.42265714285714284,0.4341945724084437,0.47073087037610445,0.5011234727650469,70.6952380952381
14704,2025,"Putnam, Andrew",170,0.4966117647058823,0.49908353427077323,0.4855267176070202,0.4983285346791815,69.82941176470588
17064,2025,"Herbert, Lucas",125,0.437288,0.4020716498218956,0.5063192432383146,0.49583128659564046,69.944
14636,2025,"Spieth, Jordan",143,0.6048531468531468,0.5920239211979795,0.5008677465319243,0.4934427467521111,70.17482517482517
16283,2025,"Rodgers, Patrick",184,0.448179347826087,0.4541933851007909,0.464198682972283,0.488878816460686,69.92391304347827
16394,2025,"Jaeger, Stephan",187,0.591716577540107,0.5306671841808124,0.5336491198141512,0.487206652917504,69.67914438502673
23610,2025,"Crocker, Sean",145,0.530848275862069,0.4820062955504702,0.5130810113523011,0.4832028266487086,70.77241379310345
26653,2025,"Eckroat, Austin",174,0.4588965517241379,0.4546973496622883,0.46996857378306384,0.480582450821745,70.04651162790698
11397,2025,"Jamieson, Scott",156,0.46935897435897433,0.45429486204228525,0.4780098671084007,0.4801337777574108,70.82051282051282
12422,2025,"Johnson, Dustin",106,0.513877358490566,0.5067612129596217,0.47753195019257566,0.47995786797086903,69.93396226415095
18514,2025,"Kinhult, Marcus",153,0.43567973856209147,0.39930997963543513,0.48417814318972635,0.47590971653187675,70.63398692810458
26651,2025,"Young, Cameron",171,0.5069298245614036,0.5088845853148669,0.4649705975206164,0.47063352759921867,70.15789473684211
25569,2025,"Stevens, Sam",202,0.4694257425742574,0.4425921013356557,0.47361578064905235,0.4704131048975903,69.775
22089,2025,"Syme, Connor",201,0.5404427860696518,0.4981156484323031,0.4867141688260194,0.46801887327525243,70.6318407960199
25131,2025,"Hill, Calum",174,0.5236436781609196,0.47925887606437706,0.4839095235974088,0.463224000815422,70.67241379310344
25908,2025,"Whaley, Vince",120,0.37628333333333336,0.3970739378505069,0.4290465965176749,0.458406445445138,69.4
6169,2025,"Kuchar, Matt",160,0.4811375,0.4360080369681764,0.4769099024466764,0.4499680999581135,70.0125
14577,2025,"English, Harris",168,0.3997857142857143,0.4201882445370032,0.4198047041172355,0.4439760492831107,70.20121951219512
20722,2025,"Schmid, Matthias",212,0.3685377358490566,0.38413943636208464,0.41977849003816586,0.4413813151124804,70.16346153846153
21891,2025,"Kitayama, Kurt",145,0.33219310344827585,0.34225520225673317,0.4206403437315306,0.4394133913836205,70.20567375886525
11889,2025,"Fox, Ryan",181,0.5166850828729281,0.47232777719089897,0.4606907567503555,0.43369625197433226,70.4696132596685
11657,2025,"Norlander, Henrik",165,0.29896969696969694,0.32213337533451725,0.3827365915813825,0.42306917100460656,69.95031055900621
14775,2025,"Bjork, Alexander",154,0.8526298701298701,0.5452834882855725,0.6855379480648534,0.4201252963653286,70.05844155844156
21995,2025,"Springer, Hayden",87,0.3666896551724138,0.429877916443079,0.35523383407095194,0.4142294629752458,69.88505747126437
17606,2025,"Berger, Daniel",81,0.3182592592592593,0.35539910817031667,0.3647949465016226,0.40963626223206845,69.62962962962963
15475,2025,"Pan, C.T.",98,0.3709183673469388,0.36224582023798296,0.4045006200368753,0.40863148948497585,69.8061224489796
14181,2025,"Detry, Thomas",194,0.4834536082474226,0.41932688433429455,0.4494615586609429,0.39748826465031634,70.1421052631579
12423,2025,"Kirk, Chris",153,0.5219019607843137,0.47078774674585766,0.42876407286759727,0.39173102943370086,70.01307189542484
15596,2025,"Cockerill, Aaron",170,0.4463764705882353,0.4304789495322004,0.38344809245696976,0.3915274540859842,70.66470588235295
15680,2025,"Winther, Jeff",154,0.3600844155844156,0.36324307839859304,0.3822274699567549,0.3881577336244594,70.7987012987013
14502,2025,"Cauley, Bud",54,0.3043518518518518,0.3582245190608474,0.3254908071968696,0.3810533397568283,69.74074074074075
17511,2025,"Straka, Sepp",183,0.40962841530054644,0.38093401753467704,0.40083115535817865,0.379364033632937,70.30054644808743
17723,2025,"Lower, Justin",190,0.2551684210526316,0.28624856255584175,0.3352771322401358,0.3772083796439658,70.06914893617021
9842,2025,"Zanotti, Fabrizio",152,0.3812434210526316,0.34290734290966046,0.39263814449305956,0.3746807295977242,70.50657894736842
25588,2025,"Wilson, Andrew",123,0.2749756097560976,0.32556098710411485,0.31766435836664564,0.36850917464436816,71.1219512195122
13374,2025,"Van Driel, Darius",172,0.30923837209302324,0.36837132508378106,0.3039144744074718,0.36598859941519213,70.95930232558139
11396,2025,"Ramsay, Richie",173,0.4439884393063584,0.3561060719920122,0.429724135574676,0.3651619939538842,70.6878612716763
27600,2025,"Kuest, Peter",65,0.5051846153846155,0.40053335622335823,0.4555642592033611,0.3564916048986103,69.44615384615385
17550,2025,"Van Rooyen, Erik",192,0.32127083333333334,0.30555368594301596,0.3553315479798064,0.34717164595795774,70.02127659574468
22259,2025,"Del Rey, Alejandro",176,0.40201136363636364,0.3671217114462219,0.36333875476495126,0.34133177076404764,70.77272727272727
15575,2025,"Hoge, Tom",201,0.3329701492537313,0.3527594727896825,0.3165649433024205,0.3368126287563971,70.06598984771574
12965,2025,"Fowler, Rickie",166,0.49635542168674696,0.41445575932926915,0.3918171786311956,0.320560334601131,70.13253012048193
14784,2025,"Law, David",175,0.3934114285714285,0.3027558763987897,0.37682991817109796,0.3121816912052917,70.92571428571429
17081,2025,"Sharma, Shubhankar",166,0.2929698795180723,0.3117840066163476,0.28355153011371076,0.3100085205659418,71.02409638554217
17881,2025,"Yu, Kevin",134,0.2657462686567164,0.29506824066064163,0.26701861897762846,0.30777853840982117,69.7089552238806
6093,2025,"Rose, Justin",155,0.466941935483871,0.41292460004812837,0.33315871418021004,0.3036339829646866,70.3225806451613
23656,2025,"Young, Carson",179,0.29153072625698323,0.26010275288390017,0.31110419872397965,0.2981954137834325,69.71751412429379
19960,2025,"Pavon, Matthieu",196,0.5747653061224489,0.3967218415184907,0.4383933428859362,0.2937011230342931,70.27551020408163
12734,2025,"Scrivener, Jason",148,0.28535810810810813,0.28400005635233067,0.2868636575975298,0.2881895193099198,70.8445945945946
18424,2025,"Roy, Kevin",74,0.3034189189189189,0.2446267473593685,0.33194875852333044,0.2798170220429949,70.13888888888889
10104,2025,"Power, Seamus",164,0.2216829268292683,0.1859262701787313,0.2869298913463092,0.2719927922916608,70.20121951219512
28984,2025,"Puig, David",108,0.17449074074074072,0.19874552178851113,0.23474544308115822,0.2683019907540438,69.97222222222223
14698,2025,"Bramlett, Joseph",155,0.3149548387096774,0.2933236660970998,0.2676701366037415,0.26089715654476087,69.99337748344371
18524,2025,"Catlin, John",128,0.11599999999999999,0.20318248300207614,0.1575468324800782,0.2551890691219071,70.9375
13965,2025,"Hadwin, Adam",155,0.35235483870967743,0.3211001703064997,0.27918923976442356,0.2535073443685977,70.24503311258277
29971,2025,"Bradbury, Dan",174,0.3055,0.26977403758939567,0.27343371413335565,0.25193038089581465,70.8735632183908
15191,2025,"Southgate, Matthew",202,0.3779059405940594,0.2406965109790113,0.3497787622198883,0.2464530206143306,70.91584158415841
25002,2025,"Wu, Dylan",179,0.3982346368715084,0.30489209029070086,0.32349743714982815,0.2460923303775888,69.92655367231639
5768,2025,"Hoffman, Charley",150,0.17593999999999999,0.20574016756263638,0.20883603503195983,0.24227716091161183,70.04109589041096
23482,2025,"Sigg, Greyson",167,0.20546107784431136,0.19398259422178407,0.240250935262963,0.23885981721816535,69.98787878787878
14007,2025,"Martin, Ben",129,0.3170232558139535,0.2608555437472307,0.2750299532666883,0.23051993447097677,70.14173228346456
17786,2025,"Davis, Cameron",170,0.28147058823529414,0.2497980527056226,0.25561354279340126,0.22976900245896137,70.13529411764706
10943,2025,"Lashley, Nate",170,0.3388235294117647,0.2571500231851547,0.28629630950174206,0.2180640023321149,69.77058823529411
14967,2025,"Hadley, Chesson",158,0.25022151898734174,0.22579669300517274,0.2409476198692382,0.21792830911477018,69.87820512820512
20448,2025,"Katsuragawa, Yuto",62,0.23899999999999996,0.2258636928095836,0.21936582059038312,0.20864028342935495,70.7258064516129
12821,2025,"De Jager, Louis",191,0.27195287958115183,0.23877610373656438,0.2292889011755061,0.20111844635926476,70.96335078534031
22608,2025,"Clements, Todd",172,0.07594767441860467,0.14039977166526077,0.1371120423897665,0.20052122498795372,71.11627906976744
21944,2025,"Moore, Taylor",182,0.2950164835164835,0.2285563855124933,0.24715081473058767,0.1947667186279998,70.28651685393258
21362,2025,"Hillier, Daniel",173,0.2144450867052023,0.1694948700585474,0.22766293868494508,0.19411075255847549,71.02312138728324
13997,2025,"Svensson, Adam",205,0.22333658536585368,0.18524869862765309,0.21956265273454106,0.1918300901368037,70.0390243902439
19899,2025,"Rottluff, Max",98,0.16705102040816328,0.1781998699174637,0.1745434714102059,0.18799677310072457,71.16326530612245
12522,2025,"Schneider, Marcel",165,0.2552727272727273,0.19259423569511283,0.22830971412572898,0.1866250035179924,71.01212121212122
11117,2025,"Noh, S.Y.",106,0.05466981132075473,0.09827784150824932,0.1313829391566883,0.18404223652721685,70.07843137254902
12988,2025,"Elvira Mijares, Ignacio",174,0.0741551724137931,0.13289418427199215,0.12766914471235882,0.18156733303530145,71.14942528735632
16475,2025,"Forrest, Grant",174,0.3698620689655172,0.2456843640292838,0.2700338953070827,0.1749465011795175,70.79885057471265
12425,2025,"Todd, Brendon",187,0.3119679144385027,0.2426516946160406,0.22718214109972631,0.17366592679402862,70.12021857923497
23549,2025,"Celli, Filippo",102,0.199843137254902,0.1696612312231165,0.18040827998738412,0.16391890373853082,71.07843137254902
13470,2025,"Kizzire, Patton",161,0.0747639751552795,0.09443825470322746,0.13529607617212097,0.16108975556255928,69.97452229299363
11104,2025,"Hutsby, Sam",58,-0.11441379310344826,0.07081003987199518,0.00010235550127182835,0.15594039334349616,71.41379310344827
18474,2025,"Smalley, Alex",168,0.17629761904761904,0.13385887120051881,0.18556291734292873,0.15496814717683505,70.05952380952381
24127,2025,"Hidalgo, Angel",194,0.10642268041237112,0.14744825274136053,0.1054619905160581,0.15367229954014192,71.18041237113403
20766,2025,"Brown, Daniel",182,0.3121978021978022,0.1834000748138335,0.23010953917002339,0.13680913916887258,70.91758241758242
7033,2025,"Molinari, Edoardo",167,0.2402574850299401,0.15354580242274912,0.20146205635327025,0.13325926786763015,71.06748466257669
15330,2025,"Griffin, Lanto",141,0.025765957446808523,0.056452192602890014,0.0966543773196843,0.13301802171573668,70.20567375886525
21236,2025,"Bryan, Wesley",110,-0.008181818181818158,0.0005559090959050848,0.11320676518382848,0.1317266059293129,70.18867924528301
13127,2025,"Tway, Kevin",157,0.10270063694267516,0.11863484313024239,0.10995377472485571,0.1304454800648867,70.05806451612904
22050,2025,"Suh, Justin",189,0.2361005291005291,0.16789160801719533,0.18941917057234714,0.12932756081824406,70.03243243243243
26562,2025,"Besard, Matthis",85,0.14969411764705884,0.1710542171465972,0.1116539069163547,0.1275859862707928,71.16470588235295
13344,2025,"Baldwin, Matthew",189,0.21143386243386242,0.14005259243145465,0.17776832334101367,0.1264889885996401,71.2063492063492
9133,2025,"Larrazabal, Pablo",144,0.2956944444444444,0.1860599252305496,0.21391112695600561,0.1258633805238268,71.02777777777777
12317,2025,"Kieffer, Maximilian",160,0.2733,0.15734059746131943,0.21349444385921018,0.12410608672442716,70.90625
6950,2025,"Siem, Marcel",162,0.44587037037037036,0.24353483019258582,0.29717327366611573,0.12357077027112384,70.87037037037037
12808,2025,"Grillo, Emiliano",178,0.16755056179775282,0.1492929712166411,0.13417682030418995,0.12237553076749542,70.45505617977528
16715,2025,"Ryder, Sam",176,0.22893181818181815,0.15695718935544847,0.18467017968234536,0.12040154256325225,70.05232558139535
19428,2025,"Zalatoris, Will",100,0.14761000000000002,0.13299193825839986,0.12162856092784724,0.11250732672735417,70.66
13497,2025,"Lee, K.H.",174,0.13459195402298849,0.1331953820276557,0.10457960434684356,0.1077267541914208,70.09770114942529
22833,2025,"Echavarria, Nico",164,-0.0034085365853658628,-0.0036046347211064573,0.08640121820031763,0.09755026562796722,70.07926829268293
28270,2025,"Dunlap, Nick",83,0.018469879518072264,0.07875909903631828,0.041056673314370844,0.09626466816619939,70.27710843373494
24481,2025,"Redman, Doc",84,0.009369047619047617,0.019191614961306877,0.07143880492202884,0.09076655424623188,70.475
13126,2025,"Taylor, Nick",167,0.2617005988023952,0.17555288023567478,0.16410820686606503,0.08692995112408046,70.14723926380368
10877,2025,"Goya, Tano",84,0.18733333333333335,0.12309047164619115,0.14438562999189197,0.08475616878840678,70.04878048780488
