course_num,course_name,status,n_player_events,r2,randomness,beta_dist,beta_acc,beta_app,beta_arg,beta_putt,beta_dist_shrunk,beta_acc_shrunk,beta_app_shrunk,beta_arg_shrunk,beta_putt_shrunk,predictability,imp_dist,imp_acc,imp_app,imp_arg,imp_putt,primary_skill,predictability_pct,randomness_pct,r2_pct,beta_dist_shrunk_z,beta_dist_shrunk_pct,beta_acc_shrunk_z,beta_acc_shrunk_pct,beta_app_shrunk_z,beta_app_shrunk_pct,beta_arg_shrunk_z,beta_arg_shrunk_pct,beta_putt_shrunk_z,beta_putt_shrunk_pct,predictability_z,randomness_z,r2_z
665,Innisbrook Resort (Copperhead),ok,1174,0.10100052067714826,0.8989994793228517,0.6998150274767652,0.6678544478548984,1.0201070076912542,0.6138816675844783,0.47102190521348797,0.9228010626511107,0.6567505726467767,0.9977270965787903,0.6036628258210158,0.49179274653024474,1.6984143746351792,0.2512572340418991,0.17881788287564,0.2716578477866579,0.16436332601737558,0.13390370927842726,APP,0.15,0.55,0.4666666666666667,-1.5460691941674742,0.1,0.13096974754513865,0.6333333333333333,0.3307554748427959,0.6333333333333333,0.1747950095273288,0.55,-0.34812142401106283,0.3333333333333333,-0.9829154402397519,0.14630908648996052,-0.1463090864899562
742,Grand Reserve Golf Club,ok,766,0.13668955449229747,0.8633104455077025,1.2249198956989154,0.44090622112156436,1.182285907169541,0.44265622388335657,0.5838756564925524,1.2377491031423622,0.5428471736923403,1.0712252021129425,0.5172464929253888,0.5524060777799256,1.8833283673245125,0.3156336335444831,0.13842936783946866,0.27316901464839305,0.1319010367979265,0.14086694716972872,DIST,0.4166666666666667,0.2,0.8166666666666667,0.09735666223783859,0.45,-0.6953126661120143,0.25,1.0533888650706238,0.85,-0.5816473941310004,0.2833333333333333,0.2026548324502066,0.6333333333333333,0.06274872930283859,-0.865644746463013,0.8656447464630174
771,The Old White TPC,ok,411,0.14854535262735835,0.8514546473726416,1.7042067233288538,0.621696553654884,1.1333585464649585,0.60346523878358,0.48793572205911356,1.4041745819188514,0.6340890108796398,1.0220627780463234,0.5936891441507508,0.5106199394685087,2.007881215350735,0.33716626515622544,0.15225558582803678,0.24541470417315253,0.14255488881130646,0.1226085560312788,DIST,0.7666666666666667,0.1,0.9166666666666666,0.9657790679124449,0.85,-0.0334226246410582,0.5333333333333333,0.5700239005332569,0.7666666666666667,0.08749072938516514,0.5333333333333333,-0.17704402845436054,0.45,0.7670786099209924,-1.2018130055319625,1.201813005531967
776,Sea Island GC (Seaside),ok,613,0.07666411294907693,0.9233358870509231,0.5662972674856958,0.6701097219193123,0.722107322074415,0.44672287882910455,0.7287381373304145,0.9534088325437378,0.6533204304031316,0.859560828059884,0.5270873780245922,0.611844050328105,1.6513131289626082,0.2644522194888964,0.18121505901784613,0.23842108548508958,0.14620110725352634,0.1697105287546417,DIST,0.08333333333333333,0.8166666666666667,0.2,-1.3863552287464238,0.13333333333333333,0.10608667787133357,0.6,-1.0276953084709548,0.16666666666666666,-0.49550554421522475,0.3,0.7427509356800771,0.7833333333333333,-1.2492667542983749,0.8363619808407848,-0.8363619808407805
700,TPC Boston,ok,316,0.11263903554407573,0.8873609644559243,2.1121815792697185,0.7558347070548515,0.6474990023541579,0.3337677067514676,1.0596344258566013,1.494153973534768,0.6731256953874727,0.875015543334152,0.5164909818637737,0.6744297880831132,2.042759156850705,0.35295954182736955,0.15901047766457882,0.20670231498056685,0.12200912593053036,0.15931853959695433,DIST,0.8833333333333333,0.45,0.5666666666666667,1.4352992417625958,0.95,0.2497587921769573,0.7166666666666667,-0.8757445444004355,0.18333333333333332,-0.5882607342750311,0.26666666666666666,1.3114498941084949,0.9333333333333333,0.9643087556958138,-0.18369815860581637,0.1836981586058207
242,Nine Bridges,ok,207,0.10960587431740454,0.8903941256825955,1.4736380548563566,0.27288898433624176,0.834588085451959,1.6291655473488442,-0.3614466196844577,1.2959975499213863,0.5648982406958178,0.9381006904722495,0.8025527395508625,0.3406154068077314,1.9075802295901916,0.3287527722454219,0.14329646122909476,0.23796588400711394,0.203581741351678,0.08640314116669148,DIST,0.5333333333333333,0.48333333333333334,0.5333333333333333,0.40130204758706417,0.6333333333333333,-0.535348968499816,0.3333333333333333,-0.25549136347672036,0.45,1.9157710422283902,0.9666666666666667,-1.7218272988977517,0.05,0.19988980255037694,-0.097693613198612,0.09769361319861633
704,Stadium Course,ok,641,0.031028025696436923,0.9689719743035631,0.6618383445011269,0.34150515983384855,0.45828423421470693,0.05163917744509289,-0.07707648238673162,0.9883864220963168,0.5074735017880523,0.7395335570774648,0.34978074473893983,0.255664913060495,1.4032312972583645,0.3479205874808162,0.1786350711886253,0.26032222204596,0.12312585389521902,0.08999626538937934,DIST,0.03333333333333333,0.9833333333333333,0.03333333333333333,-1.2038391699839073,0.15,-0.9519217161429382,0.16666666666666666,-2.2078034639051998,0.03333333333333333,-2.0475530724198365,0.03333333333333333,-2.493748491249075,0.03333333333333333,-2.6521366980751426,2.1303620833787895,-2.1303620833787855
510,TPC Scottsdale,ok,1181,0.08558439460349487,0.9144156053965051,1.2842778825393093,0.40109998821627124,0.8756574939690347,0.6512836601056273,0.5126619689477804,1.270448578846287,0.49776052231524626,0.9116906420971376,0.6259966395816525,0.5165436397059046,1.83075778857929,0.33236586351981734,0.13022062331371126,0.23851012356495696,0.1637688586058336,0.13513453099568096,DIST,0.35,0.7166666666666667,0.3,0.26798532777551154,0.5166666666666667,-1.022381985074886,0.15,-0.5151549650714584,0.31666666666666665,0.370293281646307,0.65,-0.12321703406409919,0.4666666666666667,-0.23453093983691795,0.5834295742656144,-0.58342957426561
4,Torrey Pines GC (South),ok,679,0.08923274430905948,0.9107672556909405,1.336601679858699,0.3978669071244004,0.8465676949771197,0.2687456071977725,0.43243741450723877,1.2897761974574893,0.5290846102505439,0.910566008456027,0.44179283821081494,0.4810305404871422,1.7886181573670583,0.3531456304039481,0.14486537942960745,0.24931643777773235,0.12096456010388576,0.13170799228482638,DIST,0.25,0.6666666666666666,0.35,0.36883849745659997,0.6,-0.7951495826850318,0.21666666666666667,-0.5262123632851087,0.2833333333333333,-1.2421283706384654,0.1,-0.44591455686607434,0.3,-0.47282498040960386,0.4799815098651767,-0.47998150986517235
5,Pebble Beach Golf Links,ok,665,0.015108594289353516,0.9848914057106465,-0.022284964220386637,0.2042507983503028,0.39019292391023375,0.21015792538650777,0.22941159733713132,0.672496214477142,0.44245139216794394,0.7040177174179556,0.4168521234187955,0.38933643492099695,1.2120247075499644,0.25617401668720396,0.1685430309948013,0.2681815043823488,0.158791500267118,0.1483099476685278,APP,0.016666666666666666,1.0,0.016666666666666666,-2.8521813351767555,0.016666666666666666,-1.423607602351433,0.03333333333333333,-2.556995207466718,0.016666666666666666,-1.4604460614506696,0.08333333333333333,-1.2791130490468168,0.08333333333333333,-3.733384671420312,2.581753670897524,-2.58175367089752
6,Waialae Country Club,ok,1225,0.11111205489757281,0.8888879451024272,0.6811097887963743,0.5921097879540154,0.8699953890681809,0.8036274462463593,0.5411662395167438,0.905869603304261,0.6112093821564224,0.907482475666924,0.7187046726312583,0.5337026214015207,1.6790104184376233,0.24636314954619398,0.16622642803222892,0.24680179139225247,0.1954611856906869,0.14514744533863763,APP,0.13333333333333333,0.4666666666666667,0.55,-1.6344189995318328,0.08333333333333333,-0.19939690651970465,0.48333333333333334,-0.5565296583646774,0.26666666666666666,1.1818098666323882,0.9333333333333333,0.03270179613628958,0.55,-1.0926422459187928,-0.14040099550307863,0.14040099550308296
243,Trinity Forest Golf Club,ok,272,0.12449427942614166,0.8755057205738583,2.2580488056195995,0.6984687109545658,0.40434045781303907,0.8072656401060911,0.2816293958074312,1.5057982561045717,0.6551753712712018,0.8226569646848378,0.6441320844546311,0.461214888609785,2.000268220127391,0.36825789139748655,0.16022963218463357,0.2011889161978524,0.15752888691501918,0.11279467330500809,DIST,0.7166666666666667,0.26666666666666666,0.75,1.4960601057598963,0.9833333333333333,0.11954286119623588,0.6166666666666667,-1.3905341015174293,0.06666666666666667,0.5290412758211818,0.7333333333333333,-0.6259738001931439,0.23333333333333334,0.7240281289261672,-0.5198507019665298,0.5198507019665342
872,Quail Hollow Club,ok,679,0.13997901051972284,0.8600209894802772,1.514782554810857,0.9067236318289669,1.0636509891224766,0.7872876647750404,0.4743335805231763,1.3715779649304545,0.762697670476643,1.0102276424821914,0.6798523764765113,0.5002648181915517,2.0484037400350004,0.31715568421183926,0.17636175828988387,0.23359914445505,0.1572050959825574,0.11567831706066949,DIST,0.9166666666666666,0.15,0.8666666666666667,0.7956871279641468,0.8,0.8995352558479331,0.8333333333333334,0.45366084499108966,0.7166666666666667,0.8417176258931465,0.8166666666666667,-0.27113809678120027,0.38333333333333336,0.9962281269774478,-0.9589164683180992,0.9589164683181035
244,Corales Golf Club,ok,944,0.13992199543315897,0.860078004566841,1.421402134861101,0.49143285150902494,1.047851134652707,0.6902748949500067,0.5172734705616086,1.3427924717456705,0.5597919268621594,1.0097930806933229,0.6436656199881388,0.5195672712960016,1.954583400402678,0.32947027552902064,0.1373516788803755,0.24776487173093234,0.1579310977893362,0.12748207607033524,DIST,0.6333333333333333,0.16666666666666666,0.85,0.6454819585163091,0.7666666666666667,-0.572391386532082,0.31666666666666665,0.4493882333846904,0.7,0.5249580951256894,0.7,-0.09574214605222424,0.5,0.465686516247871,-0.9572998194706329,0.9572998194706372
886,Liberty National Golf Club,ok,245,0.07096237487507451,0.9290376251249255,1.1872126595069932,0.569740119202819,0.9720975536563905,0.7389788667279422,0.18215895317990505,1.2353048392294579,0.6238763998351935,0.9665756576677658,0.623907332798903,0.44253407508052156,1.8532579630527766,0.3173797279973512,0.1602889552405298,0.2483366935652986,0.16029690266799587,0.11369772052882446,DIST,0.36666666666666664,0.8833333333333333,0.13333333333333333,0.08460228374391382,0.4166666666666667,-0.10750734011932339,0.5166666666666667,0.024474520427057878,0.5333333333333333,0.3520046064414524,0.6333333333333333,-0.795721087319075,0.18333333333333332,-0.10729542935335219,0.9980333706678601,-0.9980333706678558
874,Hamilton Golf & Country Club,ok,280,0.11814163493103613,0.8818583650689639,0.919103559410654,0.20778314841737,1.115199738439986,1.4278843390252738,0.5106361338152804,1.164236529676438,0.5282812872036574,1.003855174426107,0.806241625327393,0.5192567429614322,1.88730128760252,0.28947632223464953,0.13135210949582718,0.2495990260929648,0.20046429963602205,0.12910824254053652,DIST,0.45,0.36666666666666664,0.65,-0.2862382438182627,0.3333333333333333,-0.8009770796010218,0.2,0.3910067376230158,0.6666666666666666,1.9480615772478524,0.9833333333333333,-0.09856382950226823,0.48333333333333334,0.08521506796516531,-0.33972301962280504,0.3397230196228094
885,Royal Portrush Golf Club,ok,231,0.09672432462851233,0.9032756753714877,1.3937922627967434,0.7619637137948899,0.7995996046200659,0.7015632139054182,0.5800449069743288,1.2822429370723742,0.6676800451112571,0.9278517655521192,0.6139616322392428,0.5352177870428111,1.9011205791792436,0.318415080949866,0.16580274257397704,0.2304103118807652,0.15246302956904956,0.13290883502634232,DIST,0.5,0.5666666666666667,0.45,0.3295292994040539,0.55,0.21025474668342384,0.6833333333333333,-0.3562587956084615,0.38333333333333336,0.26494525799048346,0.6,0.04646967925083225,0.5666666666666667,0.16336133391335197,0.267559580529355,-0.2675595805293507
884,Keene Trace Golf Club,ok,567,0.14570284185231863,0.8542971581476814,1.8960078910527476,1.2476788700937949,0.9322343698060225,0.6998137140838006,0.4902899109658695,1.5179684927889376,0.8923177966102912,0.9513420258207859,0.6347678978142082,0.5090077135681903,2.1604467551660576,0.3369217316622837,0.19805500486683336,0.21115576789986193,0.14089034149994523,0.1129771540710757,DIST,1.0,0.11666666666666667,0.9,1.559565443384675,1.0,1.8398305557546424,0.9166666666666666,-0.1253025513363835,0.48333333333333334,0.4470721895010981,0.6833333333333333,-0.19169387078507624,0.43333333333333335,1.629816557285692,-1.1212143070939407,1.121214307093945
