dg_id,target_season,player_name_latest,total_rounds_hist,raw_sg,wgh_sg,dec_raw_sg,dec_wgh_sg,avg_round_score
17780,2024,"Pendrith, Taylor",156,0.514198717948718,0.44250300686253663,0.5003850846090431,0.4213838304673189,70.13157894736842
5716,2024,"Harrington, Padraig",91,0.4114285714285714,0.5077796542405726,0.3423374518235068,0.41408117292742247,71.10989010989012
27600,2024,"Kuest, Peter",53,0.5120377358490565,0.423601909614411,0.48642545751848537,0.39502775982354194,69.30188679245283
22050,2024,"Suh, Justin",126,0.37342063492063493,0.35819150646823145,0.41187662297886307,0.3926526244447419,69.99180327868852
16897,2024,"Lombard, Zander",198,0.3413282828282828,0.31820427845873367,0.40644548477168135,0.38912329086269737,70.94444444444444
15191,2024,"Southgate, Matthew",209,0.5129186602870813,0.3777790920625248,0.5381468617505049,0.38872208492416666,70.82775119617224
17511,2024,"Straka, Sepp",188,0.31661170212765954,0.34795505747177874,0.3553696099136014,0.38432740342996985,70.3936170212766
12808,2024,"Grillo, Emiliano",175,0.40744,0.3683558239512637,0.4196183312633833,0.3839869459400917,70.16
9396,2024,"Fisher, Ross",173,0.3801676300578035,0.4045871228903767,0.3554366165036365,0.372665706940926,71.04624277456648
23816,2024,"Valimaki, Sami",177,0.5091468926553673,0.3477291826595469,0.5465690313467234,0.37203460700857555,70.75706214689265
13508,2024,"Vegas, Jhonattan",88,0.40820454545454543,0.37662616192169157,0.3918949193721086,0.3672384111487487,70.63636363636364
18474,2024,"Smalley, Alex",185,0.4364432432432432,0.3562798824732948,0.4420116443297914,0.3610519967735862,70.07027027027027
16715,2024,"Ryder, Sam",183,0.3653989071038251,0.33603793203704807,0.39692335717673805,0.3589952864779928,70.02793296089385
20722,2024,"Schmid, Matthias",189,0.3001957671957672,0.3009082812939447,0.3491074765189759,0.3495978916878631,70.7081081081081
18514,2024,"Kinhult, Marcus",143,0.3763846153846154,0.37231390455544805,0.37053361625707726,0.3490627644035308,70.8041958041958
25601,2024,"Jordan, Matthew",181,0.3109281767955801,0.34629055245770146,0.3099402876059409,0.3325132368506553,71.03314917127072
17813,2024,"Armitage, Marcus",179,0.2942402234636871,0.4162023302329177,0.2318247413400748,0.3304710661820623,71.12290502793296
27364,2024,"Thompson, Davis",102,0.3456862745098039,0.3029064517119886,0.36378502435180193,0.3170561852658632,70.14
18524,2024,"Catlin, John",173,0.207514450867052,0.342780988606239,0.1725876262190202,0.31546030465221553,71.07514450867052
13497,2024,"Lee, K.H.",191,0.31815706806282723,0.3211316673428229,0.3085877718269752,0.31111711538114856,70.20418848167539
14735,2024,"Ortiz, Carlos",105,0.1829333333333333,0.17685805740664162,0.297610803870106,0.30894015744749787,70.17142857142858
25157,2024,"Hodges, Lee",180,0.29622777777777776,0.2836575795872487,0.32386389265655513,0.307414387670863,70.2752808988764
10943,2024,"Lashley, Nate",163,0.3813803680981595,0.2846300477255129,0.3980551827314749,0.30542229826976075,69.96932515337423
20706,2024,"Wallace, Matt",198,0.2966010101010101,0.22985031154791558,0.38630534356264246,0.30530024462424526,70.51020408163265
21688,2024,"Kim, S.H.",117,0.38332478632478634,0.324569547554314,0.3668407492791151,0.304836830105438,70.23893805309734
19865,2024,"Hardy, Nick",177,0.36500564971751415,0.3040396361335209,0.36311136613654366,0.3047664626710052,70.09248554913295
13089,2024,"Nemecz, Lukas",179,0.2806759776536312,0.38912946728211534,0.19923072593910393,0.2957998414692572,70.92178770949721
26653,2024,"Eckroat, Austin",109,0.2784587155963303,0.24955170040958105,0.3245014043155743,0.29401871494723686,70.00934579439253
17543,2024,"Kim, Michael",109,0.37270642201834864,0.2569889464257309,0.39655322985108404,0.2930209388475848,70.05714285714286
19872,2024,"Riley, Davis",180,0.3214666666666666,0.3273545558461381,0.27491066556512384,0.28544292231064955,70.2840909090909
19477,2024,"Schenk, Adam",189,0.21152380952380953,0.2005189571954338,0.29070026926632414,0.2852372976810063,70.4973544973545
21891,2024,"Kitayama, Kurt",147,0.3237074829931973,0.3223433821723464,0.2807246299753793,0.2742947304506853,70.52447552447552
13530,2024,"Kawamura, Masahiro",139,0.35919424460431654,0.3141097373989237,0.33429685624115907,0.2726122119520025,70.76978417266187
16433,2024,"NeSmith, Matt",175,0.3118457142857143,0.2961377763676178,0.290185105433207,0.27046667091105514,70.30994152046783
21362,2024,"Hillier, Daniel",109,0.3028165137614679,0.28726622241799943,0.3146155739877365,0.270386043937207,70.93577981651376
7960,2024,"List, Luke",160,0.23088125,0.2050290016943237,0.29489607589420186,0.26418578551071953,70.55128205128206
18238,2024,"Ancer, Abraham",125,0.27065599999999995,0.26865773063452686,0.2635782591437599,0.2626952833357721,70.368
10104,2024,"Power, Seamus",148,0.49880405405405404,0.37806826615912964,0.401952787504976,0.26071935836836285,70.22297297297297
14120,2024,"Samooja, Kalle",158,0.28654430379746837,0.2241263620900879,0.3278717515949839,0.2603110914747966,71.09493670886076
9133,2024,"Larrazabal, Pablo",150,0.38866666666666666,0.37195520881550903,0.3163354875677925,0.25734344776836304,70.96666666666667
7679,2024,"Aiken, Thomas",112,0.15595535714285713,0.17872321919178757,0.20472502422028757,0.2523663606545753,71.07142857142857
14698,2024,"Bramlett, Joseph",151,0.23209933774834435,0.21365302806934472,0.2711049168599588,0.25171404586706353,70.33333333333333
25213,2024,"Wu, Brandon",181,0.3414585635359116,0.25787672000817363,0.3291571528820397,0.2511632186522609,69.909604519774
23482,2024,"Sigg, Greyson",181,0.32312707182320444,0.24364457722633084,0.32575391089605016,0.24769761193909748,69.99441340782123
